"ts","artistName","trackName","ms_played"
"2021-01-12 19:04","Flo Rida","In the Ayer (feat. will.I.am)",211078
"2021-01-13 18:40","LMFAO","I'm In Miami Bitch",75975
"2021-01-13 18:45","Caribou","Odessa",9310
"2021-01-13 18:45","Waka Flocka Flame","No Hands (feat. Roscoe Dash & Wale)",2577
"2021-01-13 18:45","Pharrell Williams","Frontin' (feat. Jay-Z) - Club Mix",236506
"2021-01-13 18:45","TEDE","Wielkie Jo³",3738
"2021-01-13 18:45","Chiddy Bang","Opposite of Adults",3436
"2021-01-13 18:47","Gym Class Heroes","Cookie Jar (feat. The-Dream)",91486
"2021-01-13 18:47","Pitbull","Hotel Room Service",2205
"2021-01-13 18:47","Drake","Pain 1993 (with Playboi Carti)",2113
"2021-01-13 18:47","Propellerheads","Spybreak! - Short One",1904
"2021-01-13 18:47","Nelly Furtado","Promiscuous",1346
"2021-01-13 18:51","JAY-Z","Big Pimpin'",283066
"2021-01-13 19:34","Joel Corry","Head & Heart (feat. MNEK)",5607
"2021-01-13 19:34","Eminem","Just Lose It",248680
"2021-01-13 19:35","Malik Montana","Rundki (feat. Diho, Alberto & Bibic)",74791
"2021-01-13 19:36","Sean Kingston","Beautiful Girls",52082
"2021-01-13 19:37","Foster The People","Call It What You Want",2670
"2021-01-13 19:37","Eminem","Bitch Please II",51664
"2021-01-13 19:37","Usher","Yeah! (feat. Lil Jon & Ludacris)",3738
"2021-01-13 19:58","T.I.","On Top Of The World",166301
"2021-01-13 19:58","Gym Class Heroes","Cupid's Chokehold / Breakfast in America",27237
"2021-01-13 19:58","Chamillionaire","Hip Hop Police - Main",7221
"2021-01-13 20:01","JAY-Z","Otis",178213
"2021-01-13 20:02","A$AP Rocky","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",44012
"2021-01-13 20:04","Kanye West","Amazing",113847
"2021-01-13 20:05","Taio Cruz","Dynamite",57306
"2021-01-13 20:06","Soulja Boy","Kiss Me Thru The Phone",84915
"2021-01-13 20:10","Kanye West","Homecoming",203493
"2021-01-14 07:07","JAY-Z","Run This Town",267520
"2021-01-14 07:08","Missy Elliott","Get Ur Freak On",3831
"2021-01-14 07:08","Snoop Dogg","That's That Shit",4318
"2021-01-14 07:08","Timbaland","The Way I Are",66480
"2021-01-14 07:10","Busta Rhymes","I Know What You Want (feat. Flipmode Squad)",5270
"2021-01-14 07:10","Jay Sean","Down",1787
"2021-01-14 07:10","Sean Paul","Give It Up to Me - Radio Edit",100983
"2021-01-14 07:10","50 Cent","Disco Inferno",5712
"2021-01-14 07:14","Kendrick Lamar","Swimming Pools (Drank)",247800
"2021-01-14 07:16","Ram Di Dam","Flashbacks",155920
"2021-01-14 08:10","D12","My Band",269547
"2021-01-14 08:12","Playboi Carti","Go2DaMoon (feat. Kanye West)",119737
"2021-01-14 08:15","Playboi Carti","Sky",193234
"2021-01-14 08:17","Playboi Carti","New N3on",116360
"2021-01-14 08:19","Playboi Carti","Place",117239
"2021-01-14 08:21","Playboi Carti","ILoveUIHateU",135122
"2021-01-14 08:24","Playboi Carti","Beno!",153333
"2021-01-14 08:27","Playboi Carti","F33l Lik3 Dyin",204436
"2021-01-14 08:30","Playboi Carti","Control",197789
"2021-01-14 08:33","Playboi Carti","Slay3r",164590
"2021-01-14 08:38","Playboi Carti","M3tamorphosis (feat. Kid Cudi)",312256
"2021-01-14 08:40","Playboi Carti","Die4Guy",131248
"2021-01-14 08:42","Playboi Carti","Go2DaMoon (feat. Kanye West)",119737
"2021-01-14 08:46","Playboi Carti","Sky",193234
"2021-01-14 08:48","Playboi Carti","New N3on",116360
"2021-01-14 08:50","Playboi Carti","Place",117239
"2021-01-14 08:52","Playboi Carti","ILoveUIHateU",135122
"2021-01-14 08:54","Playboi Carti","Beno!",153333
"2021-01-14 08:58","Playboi Carti","F33l Lik3 Dyin",204436
"2021-01-14 11:26","Playboi Carti","Control",2462
"2021-01-14 11:26","Owl City","Fireflies",8917
"2021-01-14 11:26","Jay Sean","Down",1237
"2021-01-14 11:26","DJ Khaled","All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",1215
"2021-01-14 11:26","T.I.","Live Your Life",1791
"2021-01-14 11:26","T.I.","Live Your Life",1045
"2021-01-14 11:26","Rick Ross","Hustlin'",1983
"2021-01-14 11:30","Owl City","Fireflies",225600
"2021-01-14 11:36","T.I.","Live Your Life",338853
"2021-01-14 11:40","DJ Khaled","All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",232506
"2021-01-14 11:44","Rick Ross","Hustlin'",254093
"2021-01-14 11:51","Justin Timberlake","What Goes Around.../...Comes Around (Interlude)",448573
"2021-01-14 11:56","Chamillionaire","Ridin'",303053
"2021-01-14 12:03","Outkast","Roses",369573
"2021-01-14 12:05","Joel Corry","Head & Heart (feat. MNEK)",166028
"2021-01-14 12:11","Busta Rhymes","I Know What You Want (feat. Flipmode Squad)",324306
"2021-01-14 12:15","Taio Cruz","Dynamite",202613
"2021-01-14 12:19","A$AP Rocky","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",233786
"2021-01-14 12:27","T.I.","Undertaker",253093
"2021-01-14 12:27","Digitalism","Circles",7714
"2021-01-14 12:29","Missy Elliott","Get Ur Freak On",3761
"2021-01-14 12:29","Soulja Boy","Kiss Me Thru The Phone",120813
"2021-01-14 12:30","Flo Rida","In the Ayer (feat. will.I.am)",1695
"2021-01-14 12:30","Kanye West","Can't Tell Me Nothing",2089
"2021-01-14 12:30","Gym Class Heroes","Cookie Jar (feat. The-Dream)",2925
"2021-01-14 12:30","Drake","Pain 1993 (with Playboi Carti)",1718
"2021-01-14 12:30","Soulja Boy","Turn My Swag On",2229
"2021-01-14 12:30","Kanye West","Homecoming",3970
"2021-01-14 12:30","LMFAO","Yes",1718
"2021-01-14 12:30","JAY-Z","Big Pimpin'",3622
"2021-01-14 12:30","T.I.","Dead And Gone",2275
"2021-01-14 12:30","TEDE","Wielkie Jo³",2507
"2021-01-14 12:30","Sean Kingston","Beautiful Girls",5247
"2021-01-14 12:30","T.I.","I'm Straight",2066
"2021-01-14 12:30","Quebonafide","Kyrie eleison",2136
"2021-01-14 12:30","Nelly Furtado","Promiscuous",4667
"2021-01-14 12:30","Chamillionaire","Hip Hop Police - Main",1671
"2021-01-14 12:35","LMFAO","I'm In Miami Bitch",1695
"2021-01-14 12:35","Lordofon","Harakiri",1904
"2021-01-14 12:35","Rihanna","SOS",1787
"2021-01-14 12:35","Quincy Jones","The Dude",1486
"2021-01-14 12:35","Eminem","Bitch Please II",267981
"2021-01-14 12:35","Eminem","Just Lose It",2252
"2021-01-14 12:44","D12","My Band",537892
"2021-01-14 12:44","Propellerheads","Spybreak! - Short One",2748
"2021-01-14 12:45","D12","My Band",10100
"2021-01-14 12:45","Propellerheads","Spybreak! - Short One",952
"2021-01-14 12:45","JAY-Z","Run This Town",52662
"2021-01-14 15:04","Propellerheads","Spybreak! - Short One",223468
"2021-01-14 15:09","JAY-Z","Run This Town",267520
"2021-01-14 15:14","Eminem","Superman",350320
"2021-01-14 15:18","Chris Brown","Gimme That",186826
"2021-01-14 15:21","Kanye West","Feedback",147240
"2021-01-14 15:25","Usher","Yeah! (feat. Lil Jon & Ludacris)",250373
"2021-01-14 15:29","Pharrell Williams","Frontin' (feat. Jay-Z) - Club Mix",236506
"2021-01-14 15:32","Metro Station","Shake It",179946
"2021-01-14 19:10","Dr. Dre","Housewife",109301
"2021-01-15 23:19","Dr. Dre","Housewife",133394
"2021-01-15 23:24","Afroman","Because I Got High - Extended Version",310466
"2021-01-15 23:25","Gym Class Heroes","Cupid's Chokehold / Breakfast in America",11519
"2021-01-16 12:26","Waka Flocka Flame","No Hands (feat. Roscoe Dash & Wale)",37944
"2021-01-16 12:26","Baby Bash","Cyclone (feat. T-Pain)",9429
"2021-01-16 15:20","Pitbull","Hey Baby (Drop It to the Floor) (feat. T-Pain)",143957
"2021-01-16 15:20","Foster The People","Call It What You Want",4928
"2021-01-19 14:13","Foster The People","Call It What You Want",746
"2021-01-19 14:13","Malik Montana","Rundki (feat. Diho, Alberto & Bibic)",1642
"2021-01-19 18:46","Sentino","Zapytaj o mnie",16618
"2021-01-19 18:52","Kanye West","Ultralight Beam",320680
"2021-01-19 18:55","Kanye West","Highlights",199866
"2021-01-19 18:58","Kanye West","Feedback",147240
"2021-01-19 18:58","Kanye West","Siiiiiiiiilver Surffffeeeeer Intermission",56560
"2021-01-19 19:04","Kanye West","Wolves",301586
"2021-01-19 19:11","Kanye West","Saint Pablo",372113
"2021-01-19 19:15","Kanye West","Real Friends",251573
"2021-01-19 19:17","Kanye West","Freestyle 4",123386
"2021-01-19 19:19","Kanye West","Father Stretch My Hands Pt. 1",135920
"2021-01-19 19:21","Kanye West","Low Lights",131773
"2021-01-19 19:25","Kanye West","Frank's Track",38333
"2021-01-19 19:25","Kanye West","Famous",196040
"2021-01-19 19:55","Kanye West","Freestyle 4",1237
"2021-01-19 19:55","Kanye West","Father Stretch My Hands Pt. 1",2026
"2021-01-19 19:55","Kanye West","Low Lights",2944
"2021-01-19 19:55","Kanye West","Frank's Track",896
"2021-01-19 19:55","Kanye West","Frank's Track",4757
"2021-01-19 19:55","Kanye West","Real Friends",981
"2021-01-19 19:55","Kanye West","30 Hours",121166
"2021-01-19 19:55","Kanye West","Famous",810
"2021-01-19 19:55","Kanye West","Famous",896
"2021-01-19 19:56","Kanye West","Saint Pablo",49365
"2021-01-19 19:57","Playboi Carti","Control",37887
"2021-01-19 19:57","Kanye West","Wolves",21354
"2021-01-19 19:58","Playboi Carti","No Sl33p",32618
"2021-01-19 19:59","Playboi Carti","Beno!",56064
"2021-01-19 22:39","Gunna","WUNNA",90901
"2021-01-20 23:18","Bedoes","SAUVAGE",5077
"2021-01-20 23:18","Bedoes","Brzydkie Rzeczy",3583
"2021-01-20 23:18","Gunna","WUNNA",64277
"2021-01-20 23:19","Bedoes","Rewolucja Romantyczna",8938
"2021-01-20 23:19","Bedoes","TOA$T /",4159
"2021-01-20 23:19","Bedoes","NBP /",15381
"2021-01-20 23:19","Bedoes","NIEWIEŒCIN BYDGOSZCZ /",4202
"2021-01-20 23:19","Bedoes","Gretzkii /",5823
"2021-01-20 23:20","Bia³as","Mój kawa³ek w czasie przesz³ym",3711
"2021-01-20 23:20","Bedoes","Mbappé /",66389
"2021-01-20 23:20","Bia³as","Czeszê umys³",3455
"2021-01-20 23:20","Bia³as","Za d³ugo ju¿",4330
"2021-01-20 23:20","Bia³as","Pusty materac",3541
"2021-01-20 23:21","Bia³as","Id¹ pomimo",5525
"2021-01-20 23:21","Bia³as","Muszê lecieæ",3626
"2021-01-20 23:21","Bia³as","Z³ote serca",11050
"2021-01-20 23:21","Quebonafide","Ankh",15573
"2021-01-20 23:21","Bia³as","Za d³ugo ju¿",5589
"2021-01-20 23:22","Quebonafide","Kostka Rubika",3733
"2021-01-20 23:22","Quebonafide","Miszmasz freestyle",4202
"2021-01-20 23:22","Quebonafide","Rock'n'Roller 2",5311
"2021-01-20 23:22","Quebonafide","Open Bar",4863
"2021-01-20 23:22","Quebonafide","Open Bar",40000
"2021-01-20 23:22","Quebonafide","Avengers",3413
"2021-01-20 23:24","Quebonafide","Codziennoœæ",11114
"2021-01-20 23:24","Quebonafide","Blockbuster",116437
"2021-01-20 23:24","Quebonafide","Hossa",4330
"2021-01-20 23:25","Beats De Rap","Freestyle Beat 2020 - Instrumental Beat",5397
"2021-01-20 23:25","Quebonafide","Lara Croft",3690
"2021-01-20 23:25","Quebonafide","Eden Hazard",26965
"2021-01-20 23:25","Quebonafide","Open Bar",3370
"2021-01-20 23:25","Quebonafide","25 godzina",3071
"2021-01-20 23:25","Instrumental Rap Hip Hop","Calvario - Instrumental",4821
"2021-01-20 23:25","Quebonafide","Manekin",3328
"2021-01-20 23:25","Quebonafide","Polis",5930
"2021-01-20 23:25","Trap Beats & Beats De Rap & Instrumental Rap Hip Hop","Happy Summer Beat - Instrumental",938
"2021-01-20 23:26","Instrumental Rap Hip Hop","En deuda - Instrumental",2048
"2021-01-20 23:27","Trap Beats & Beats De Rap & Instrumental Rap Hip Hop","Piano Trap House - Instrumental",4416
"2021-01-20 23:27","Instrumental Hip Hop Beats Gang","Some Night",4010
"2021-01-20 23:27","Beats De Rap","Jazz Piano Trap - Beat Instrumental",86596
"2021-01-20 23:27","Trap Beats & Beats De Rap & Instrumental Rap Hip Hop","Rock Type Beat - Instrumental",22279
"2021-01-20 23:29","Trap Beats & Beats De Rap & Instrumental Rap Hip Hop","Evil Trap - Beat Instrumental Rap",102933
"2021-01-20 23:33","Instrumental Hip Hop Beats Gang","NOBU",221596
"2021-01-21 16:01","Beats De Rap","Lofi Trap Tapes",87760
"2021-01-21 16:02","Pashanim","Hauseingang",11541
"2021-01-21 16:04","Masno","OMAMA",152640
"2021-01-21 17:36","Masno","GANG",152182
"2021-01-21 17:37","Quebonafide","AJETLAGTOMÓJNOWYDRAG",35648
"2021-01-22 15:17","Pashanim","Hauseingang",6208
"2021-01-22 15:18","BHZ","Cripwalks (with Pashanim & Monk)",57749
"2021-01-23 19:19","BHZ","Cripwalks (with Pashanim & Monk)",7146
"2021-01-23 19:19","Pashanim","Shababs botten",981
"2021-01-23 19:19","RAPK","Wach",2218
"2021-01-23 19:24","Kwam.E","TOPFIT",279231
"2021-01-23 19:27","BHZ","San Pellegrino",217371
"2021-01-23 19:31","RAPK","Aral",242637
"2021-01-23 19:33","Symba","Angels Sippen",131272
"2021-01-23 19:36","RAPK","Airdrop",160000
"2021-01-25 15:06","RAPK","Airdrop",1194
"2021-01-25 15:06","Addikt102","UBER XL",35296
"2021-01-25 15:09","Addikt102","UBER XL",174093
"2021-01-25 15:13","BHZ","Flasche Luft",209052
"2021-01-25 15:16","Pashanim","Airwaves",178932
"2021-01-25 15:17","65Goonz","3Liter Jacky",576
"2021-01-25 15:17","65Goonz","3Liter Jacky",61808
"2021-01-25 15:17","Pashanim","Airwaves",3157
"2021-01-25 15:17","Lucio101","Topfit",2709
"2021-01-25 15:17","65Goonz","4 Schritte",3562
"2021-01-25 15:18","Imsofaded","Nebel",24234
"2021-01-25 15:18","Pashanim","istanbul freestyle",682
"2021-01-25 15:18","Pashanim","istanbul freestyle",4010
"2021-01-25 15:18","Fergy53","G G",298
"2021-01-25 15:18","Pashanim","Hauseingang",2197
"2021-01-25 15:18","Symba","Battlefield Freestyle",874
"2021-01-25 15:18","Symba","Battlefield Freestyle",44543
"2021-01-25 15:18","BHZ","Bands",1984
"2021-01-25 15:47","BHZ","Cripwalks (with Pashanim & Monk)",73706
"2021-01-25 15:49","Playboi Carti","Go2DaMoon (feat. Kanye West)",119737
"2021-01-25 15:53","Playboi Carti","Sky",218371
"2021-01-25 15:55","Playboi Carti","New N3on",116360
"2021-01-25 15:57","Playboi Carti","Place",117239
"2021-01-25 15:59","Playboi Carti","ILoveUIHateU",135122
"2021-01-25 16:02","Playboi Carti","Beno!",153333
"2021-01-25 16:05","Playboi Carti","F33l Lik3 Dyin",204436
"2021-01-25 16:09","Playboi Carti","Control",197789
"2021-01-25 16:11","Playboi Carti","M3tamorphosis (feat. Kid Cudi)",533
"2021-01-25 16:11","Playboi Carti","M3tamorphosis (feat. Kid Cudi)",5829
"2021-01-25 16:11","Playboi Carti","ILoveUIHateU",2815
"2021-01-25 16:11","Playboi Carti","Slay3r",164590
"2021-01-25 16:14","Playboi Carti","Die4Guy",131248
"2021-01-25 16:16","Playboi Carti","Go2DaMoon (feat. Kanye West)",119737
"2021-01-25 16:19","Playboi Carti","Sky",193234
"2021-01-25 16:21","Playboi Carti","New N3on",116360
"2021-01-25 16:23","Playboi Carti","Place",117239
"2021-01-25 16:25","Playboi Carti","ILoveUIHateU",135122
"2021-01-25 16:28","Playboi Carti","Beno!",153333
"2021-01-25 16:31","Playboi Carti","F33l Lik3 Dyin",204436
"2021-01-25 16:34","Playboi Carti","Control",197789
"2021-01-25 16:37","Playboi Carti","Slay3r",164590
"2021-01-25 16:42","Playboi Carti","M3tamorphosis (feat. Kid Cudi)",312256
"2021-01-25 16:45","Playboi Carti","Die4Guy",131248
"2021-01-25 16:47","Playboi Carti","Go2DaMoon (feat. Kanye West)",119737
"2021-01-25 16:50","Playboi Carti","Sky",193234
"2021-01-25 16:52","Playboi Carti","New N3on",116360
"2021-01-25 16:54","Playboi Carti","Place",117239
"2021-01-25 17:22","Flo Rida","In the Ayer (feat. will.I.am)",9424
"2021-01-25 17:27","Justin Timberlake","Summer Love",252973
"2021-01-25 17:30","Sean Paul","Give It Up to Me - Radio Edit",230959
"2021-01-25 19:16","Playboi Carti","ILoveUIHateU",5233
"2021-01-25 19:16","Playboi Carti","Die4Guy",874
"2021-01-25 19:19","Playboi Carti","Beno!",153333
"2021-01-25 19:22","Playboi Carti","F33l Lik3 Dyin",204436
"2021-01-25 19:25","Playboi Carti","Control",197789
"2021-01-25 20:21","Playboi Carti","Slay3r",73212
"2021-01-25 23:22","Iyaz","Replay",21
"2021-01-25 23:22","Jay Sean","Down",11945
"2021-01-25 23:22","Jay Sean","Down",0
"2021-01-25 23:22","Quebonafide","Open Bar",0
"2021-01-25 23:22","Quebonafide","Open Bar",455352
"2021-01-25 23:26","Dr. Dre","Housewife",242680
"2021-01-25 23:32","Quebonafide","Open Bar",273400
"2021-01-25 23:33","Jay Sean","Down",45160
"2021-01-27 14:43","Migos","Crown the Kings",1024
"2021-01-27 14:43","Migos","Higher We Go - Intro",128
"2021-01-27 14:43","Migos","MotorSport",3477
"2021-01-27 14:43","Migos","Auto Pilot",1023
"2021-01-27 14:43","Migos","Auto Pilot",768
"2021-01-27 14:43","Migos","White Sand",896
"2021-01-27 14:43","Migos","Beast",1066
"2021-01-27 14:43","Migos","Beast",1301
"2021-01-27 14:43","Migos","Flooded",1834
"2021-01-27 14:43","Migos","Work Hard",1450
"2021-01-27 14:43","Migos","Emoji A Chain",831
"2021-01-27 14:43","Migos","Emoji A Chain",2560
"2021-01-27 14:43","Migos","Open It Up",682
"2021-01-27 14:43","Migos","Open It Up",1024
"2021-01-27 14:43","Migos","Movin' Too Fast",4629
"2021-01-27 14:43","Migos","BBO (Bad Bitches Only)",1216
"2021-01-27 14:43","Migos","Walk It Talk It",0
"2021-01-27 14:43","Migos","Stir Fry",895
"2021-01-27 14:43","Migos","CC",1898
"2021-01-27 14:43","Migos","CC",1237
"2021-01-27 14:43","Migos","Supastars",1002
"2021-01-27 14:43","Migos","Supastars",1578
"2021-01-27 14:44","Migos","Too Playa",1024
"2021-01-27 14:44","Migos","MotorSport",831
"2021-01-27 14:44","Migos","Beast",1343
"2021-01-27 14:44","Migos","Culture National Anthem - Outro",2794
"2021-01-27 14:44","Migos","Big On Big",2645
"2021-01-27 14:44","Migos","Work Hard",682
"2021-01-27 14:44","Migos","Top Down On Da NAWF",682
"2021-01-27 14:44","Migos","Top Down On Da NAWF",661
"2021-01-27 14:44","Migos","Movin' Too Fast",789
"2021-01-27 14:44","Migos","Too Much Jewelry",2453
"2021-01-27 14:44","Migos","Made Men",896
"2021-01-27 14:44","Migos","Notice Me",704
"2021-01-27 14:44","Migos","Out Yo Way",597
"2021-01-27 14:48","Migos","Deadz (feat. 2 Chainz)",218453
"2021-01-27 14:48","Migos","What The Price",0
"2021-01-27 14:48","Migos","Supastars",15594
"2021-01-27 14:49","Calvin Harris","Slide (feat. Frank Ocean & Migos)",0
"2021-01-27 14:49","Migos","Danger (with Migos & Marshmello)",0
"2021-01-27 14:49","Migos","MotorSport",981
"2021-01-27 14:49","Migos","My Family - from ""The Addams Family""",0
"2021-01-27 14:49","Migos","Call Casting",53098
"2021-01-27 14:49","Migos","Flooded",18965
"2021-01-27 14:49","Gucci Mane","I Get the Bag (feat. Migos)",0
"2021-01-27 14:49","Migos","Slippery (feat. Gucci Mane)",0
"2021-01-27 14:49","Migos","BBO (Bad Bitches Only)",4416
"2021-01-27 14:49","Migos","Stir Fry",1450
"2021-01-27 14:49","Migos","CC",2112
"2021-01-27 14:50","Offset","Clout (feat. Cardi B)",25770
"2021-01-27 14:50","Lucio101","Topfit",3754
"2021-01-27 14:50","Migos","Stir Fry",1408
"2021-01-27 14:55","Kwam.E","TOPFIT",296498
"2021-01-27 14:59","BHZ","San Pellegrino",217371
"2021-01-27 15:01","RAPK","Aral",143177
"2021-01-27 15:01","BHZ","San Pellegrino",725
"2021-01-27 15:06","Kwam.E","TOPFIT",297068
"2021-01-27 15:08","Lucio101","Topfit",123750
"2021-01-27 15:11","Pashanim","Airwaves",178932
"2021-01-27 15:14","RAPK","Airdrop",160000
"2021-01-27 15:17","RAPK","Airdrop",185
"2021-01-27 15:17","Pashanim","Airwaves",1996
"2021-01-27 15:17","Lucio101","Topfit",1532
"2021-01-27 15:17","65Goonz","4 Schritte",57464
"2021-01-27 15:22","Kwam.E","TOPFIT",297068
"2021-01-27 15:24","Lucio101","Topfit",123750
"2021-01-27 15:27","RAPK","Aral",673
"2021-01-27 15:27","Imsofaded","Nebel",1230
"2021-01-27 15:27","Pashanim","istanbul freestyle",859
"2021-01-27 15:27","Pashanim","istanbul freestyle",4272
"2021-01-27 15:27","BHZ","Cripwalks (with Pashanim & Monk)",1323
"2021-01-27 15:27","65Goonz","3Liter Jacky",928
"2021-01-27 15:27","Pashanim","Airwaves",557
"2021-01-27 15:27","Pashanim","Airwaves",157704
"2021-01-27 15:27","Pashanim","Airwaves",928
"2021-01-27 15:27","Pashanim","Hauseingang",1393
"2021-01-27 15:27","Lucio101","Topfit",882
"2021-01-27 15:27","Symba","Angels Sippen",4226
"2021-01-27 15:27","BHZ","San Pellegrino",1973
"2021-01-27 15:27","65Goonz","4 Schritte",789
"2021-01-27 15:28","Addikt102","UBER XL",48692
"2021-01-27 15:30","Symba","Angels Sippen",131272
"2021-01-27 15:32","RAPK","Airdrop",1277
"2021-01-27 15:32","Pashanim","Shababs botten",1230
"2021-01-27 15:32","Addikt102","UBER XL",90117
"2021-01-27 15:34","Fergy53","G G",5855
"2021-01-27 15:34","Symba","Battlefield Freestyle",129226
"2021-01-27 15:43","Kwam.E","TOPFIT",297068
"2021-01-27 15:46","BHZ","Flasche Luft",209052
"2021-01-27 15:49","BHZ","Bands",5683
"2021-01-27 15:49","RAPK","Wach",171265
"2021-01-27 15:52","BHZ","Cripwalks (with Pashanim & Monk)",136489
"2021-01-27 15:54","Pashanim","istanbul freestyle",110003
"2021-01-27 15:57","Pashanim","Airwaves",178932
"2021-01-27 15:59","65Goonz","3Liter Jacky",13138
"2021-01-27 15:59","Lucio101","Topfit",123750
"2021-01-27 16:01","Pashanim","Hauseingang",141451
"2021-01-27 16:02","65Goonz","4 Schritte",32871
"2021-01-27 16:06","RAPK","Aral",242637
"2021-01-27 16:09","Imsofaded","Nebel",169573
