"gracz","rodzaj","color","opening_name","X","Y","count"
"tymekkk","blitz","black","Indian Game","c","6",40
"tymekkk","blitz","black","Indian Game","c","7",26
"tymekkk","blitz","black","Indian Game","c","8",29
"tymekkk","blitz","black","Indian Game","d","1",7
"tymekkk","blitz","black","Indian Game","d","2",8
"tymekkk","blitz","black","Indian Game","d","3",14
"tymekkk","blitz","black","Indian Game","d","4",44
"tymekkk","blitz","black","Indian Game","d","5",70
"tymekkk","blitz","black","Indian Game","d","6",42
"tymekkk","blitz","black","Indian Game","d","7",43
"tymekkk","blitz","black","Indian Game","d","8",31
"tymekkk","blitz","black","Indian Game","e","1",4
"tymekkk","blitz","black","Indian Game","e","2",4
"tymekkk","blitz","black","Indian Game","e","3",4
"tymekkk","blitz","black","Indian Game","e","4",42
"tymekkk","blitz","black","Indian Game","e","5",44
"tymekkk","blitz","black","Indian Game","e","6",60
"tymekkk","blitz","black","Indian Game","e","7",39
"tymekkk","blitz","black","Indian Game","e","8",26
"tymekkk","blitz","black","Indian Game","f","1",8
"tymekkk","blitz","black","Indian Game","f","2",9
"tymekkk","blitz","black","Indian Game","f","3",18
"tymekkk","blitz","black","Indian Game","f","4",12
"tymekkk","blitz","black","Indian Game","f","5",29
"tymekkk","blitz","black","Indian Game","f","6",82
"tymekkk","blitz","black","Indian Game","f","7",10
"tymekkk","blitz","black","Indian Game","f","8",66
"tymekkk","blitz","black","Indian Game","g","1",7
"tymekkk","blitz","black","Indian Game","g","2",8
"tymekkk","blitz","black","Indian Game","g","3",17
"tymekkk","blitz","black","Indian Game","g","4",15
"tymekkk","blitz","black","Indian Game","g","5",18
"tymekkk","blitz","black","Indian Game","g","6",39
"tymekkk","blitz","black","Indian Game","g","7",31
"tymekkk","blitz","black","Indian Game","g","8",50
"tymekkk","blitz","black","Indian Game","h","1",2
"tymekkk","blitz","black","Indian Game","h","2",4
"tymekkk","blitz","black","Indian Game","h","3",6
"tymekkk","blitz","black","Indian Game","h","4",8
"tymekkk","blitz","black","Indian Game","h","5",18
"tymekkk","blitz","black","Indian Game","h","6",31
"tymekkk","blitz","black","Indian Game","h","7",20
"tymekkk","blitz","black","Indian Game","h","8",13
"tymekkk","blitz","white","Italian Game","a","1",11
"tymekkk","blitz","white","Italian Game","a","2",11
"tymekkk","blitz","white","Italian Game","a","3",33
"tymekkk","blitz","white","Italian Game","a","4",28
"tymekkk","blitz","white","Italian Game","a","5",9
"tymekkk","blitz","white","Italian Game","a","6",7
"tymekkk","blitz","white","Italian Game","a","7",13
"tymekkk","blitz","white","Italian Game","a","8",5
"tymekkk","blitz","white","Italian Game","b","1",8
"tymekkk","blitz","white","Italian Game","b","2",14
"tymekkk","blitz","white","Italian Game","b","3",46
"tymekkk","blitz","white","Italian Game","b","4",34
"tymekkk","blitz","white","Italian Game","b","5",41
"tymekkk","blitz","white","Italian Game","b","6",14
"tymekkk","blitz","white","Italian Game","b","7",5
"tymekkk","blitz","white","Italian Game","b","8",3
"tymekkk","blitz","white","Italian Game","c","1",30
"tymekkk","blitz","white","Italian Game","c","2",23
"tymekkk","blitz","white","Italian Game","c","3",108
"tymekkk","blitz","white","Italian Game","c","4",122
"tymekkk","blitz","white","Italian Game","c","5",26
"tymekkk","blitz","white","Italian Game","c","6",34
"tymekkk","blitz","white","Italian Game","c","7",16
"tymekkk","blitz","white","Italian Game","c","8",5
"tymekkk","blitz","white","Italian Game","d","1",44
"tymekkk","blitz","white","Italian Game","d","2",49
"tymekkk","blitz","white","Italian Game","d","3",59
"tymekkk","blitz","white","Italian Game","d","4",129
"tymekkk","blitz","white","Italian Game","d","5",82
"tymekkk","blitz","white","Italian Game","d","6",36
"tymekkk","blitz","white","Italian Game","d","7",17
"tymekkk","blitz","white","Italian Game","d","8",6
"tymekkk","blitz","white","Italian Game","e","1",84
"tymekkk","blitz","white","Italian Game","e","2",64
"tymekkk","blitz","white","Italian Game","e","3",59
"tymekkk","blitz","white","Italian Game","e","4",121
"tymekkk","blitz","white","Italian Game","e","5",82
"tymekkk","blitz","white","Italian Game","e","6",30
"tymekkk","blitz","white","Italian Game","e","7",17
"tymekkk","blitz","white","Italian Game","e","8",11
"tymekkk","blitz","white","Italian Game","f","1",93
"tymekkk","blitz","white","Italian Game","f","2",27
"tymekkk","blitz","white","Italian Game","f","3",145
"tymekkk","blitz","white","Italian Game","f","4",68
"tymekkk","blitz","white","Italian Game","f","5",37
"tymekkk","blitz","white","Italian Game","f","6",26
"tymekkk","blitz","white","Italian Game","f","7",24
"tymekkk","blitz","white","Italian Game","f","8",7
"tymekkk","blitz","white","Italian Game","g","1",74
"tymekkk","blitz","white","Italian Game","g","2",17
"tymekkk","blitz","white","Italian Game","g","3",39
"tymekkk","blitz","white","Italian Game","g","4",33
"tymekkk","blitz","white","Italian Game","g","5",47
"tymekkk","blitz","white","Italian Game","g","6",17
"tymekkk","blitz","white","Italian Game","g","7",11
"tymekkk","blitz","white","Italian Game","g","8",3
"tymekkk","blitz","white","Italian Game","h","1",13
"tymekkk","blitz","white","Italian Game","h","2",14
"tymekkk","blitz","white","Italian Game","h","3",38
"tymekkk","blitz","white","Italian Game","h","4",26
"tymekkk","blitz","white","Italian Game","h","5",14
"tymekkk","blitz","white","Italian Game","h","6",13
"tymekkk","blitz","white","Italian Game","h","7",6
"tymekkk","blitz","white","Italian Game","h","8",6
"tymekkk","blitz","black","Kadas Opening","b","6",1
"tymekkk","blitz","black","Kadas Opening","c","5",1
"tymekkk","blitz","black","Kadas Opening","c","6",1
"tymekkk","blitz","black","Kadas Opening","d","5",1
"tymekkk","blitz","black","Kadas Opening","d","6",1
"tymekkk","blitz","black","Kadas Opening","d","7",1
"tymekkk","blitz","black","Kadas Opening","e","4",1
"tymekkk","blitz","black","Kadas Opening","e","5",2
"tymekkk","blitz","black","Kadas Opening","f","3",1
"tymekkk","blitz","black","Kadas Opening","f","5",1
"tymekkk","blitz","black","Kadas Opening","f","6",2
"tymekkk","blitz","black","Kadas Opening","f","8",1
"tymekkk","blitz","black","Kadas Opening","g","2",2
"tymekkk","blitz","black","Kadas Opening","g","4",1
"tymekkk","blitz","black","Kadas Opening","g","5",1
"tymekkk","blitz","black","Kadas Opening","g","8",2
"tymekkk","blitz","black","Kadas Opening","h","2",1
"tymekkk","blitz","black","Kadas Opening","h","3",1
"tymekkk","blitz","black","Kadas Opening","h","6",1
"tymekkk","blitz","black","Kadas Opening","h","7",1
"tymekkk","blitz","black","Kings Fianchetto","a","2",1
"tymekkk","blitz","black","Kings Fianchetto","a","3",1
"tymekkk","blitz","black","Kings Fianchetto","a","5",1
"tymekkk","blitz","black","Kings Fianchetto","a","6",1
"tymekkk","blitz","black","Kings Fianchetto","a","7",3
"tymekkk","blitz","black","Kings Fianchetto","a","8",1
"tymekkk","blitz","black","Kings Fianchetto","b","4",2
"tymekkk","blitz","black","Kings Fianchetto","b","5",2
"tymekkk","blitz","black","Kings Fianchetto","b","6",2
"tymekkk","blitz","black","Kings Fianchetto","b","7",1
"tymekkk","blitz","black","Kings Fianchetto","c","2",1
"tymekkk","blitz","black","Kings Fianchetto","c","4",3
"tymekkk","blitz","black","Kings Fianchetto","c","5",2
"tymekkk","blitz","black","Kings Fianchetto","c","6",3
"tymekkk","blitz","black","Kings Fianchetto","d","2",1
"tymekkk","blitz","black","Kings Fianchetto","d","3",1
"tymekkk","blitz","black","Kings Fianchetto","d","4",2
"tymekkk","blitz","black","Kings Fianchetto","d","5",2
"tymekkk","blitz","black","Kings Fianchetto","d","6",4
"tymekkk","blitz","black","Kings Fianchetto","d","8",1
"tymekkk","blitz","black","Kings Fianchetto","e","2",1
"tymekkk","blitz","black","Kings Fianchetto","e","3",4
"tymekkk","blitz","black","Kings Fianchetto","e","4",4
"tymekkk","blitz","black","Kings Fianchetto","e","5",4
"tymekkk","blitz","black","Kings Fianchetto","e","6",5
"tymekkk","blitz","black","Kings Fianchetto","e","7",4
"tymekkk","blitz","black","Kings Fianchetto","e","8",1
"tymekkk","blitz","black","Kings Fianchetto","f","3",3
"tymekkk","blitz","black","Kings Fianchetto","f","4",1
"tymekkk","blitz","black","Kings Fianchetto","f","5",1
"tymekkk","blitz","black","Kings Fianchetto","f","6",4
"tymekkk","blitz","black","Kings Fianchetto","f","7",4
"tymekkk","blitz","black","Kings Fianchetto","f","8",3
"tymekkk","blitz","black","Kings Fianchetto","g","3",2
"tymekkk","blitz","black","Kings Fianchetto","g","6",5
"tymekkk","blitz","black","Kings Fianchetto","g","7",2
"tymekkk","blitz","black","Kings Fianchetto","g","8",2
"tymekkk","blitz","black","Kings Fianchetto","h","2",1
"tymekkk","blitz","black","Kings Fianchetto","h","3",1
"tymekkk","blitz","black","Kings Fianchetto","h","4",1
"tymekkk","blitz","black","Kings Fianchetto","h","5",1
"tymekkk","blitz","black","Kings Fianchetto","h","6",1
"tymekkk","blitz","black","Kings Indian","a","1",1
"tymekkk","blitz","black","Kings Indian","a","2",3
"tymekkk","blitz","black","Kings Indian","a","3",5
"tymekkk","blitz","black","Kings Indian","a","4",4
"tymekkk","blitz","black","Kings Indian","a","5",6
"tymekkk","blitz","black","Kings Indian","a","6",11
"tymekkk","blitz","black","Kings Indian","a","7",2
"tymekkk","blitz","black","Kings Indian","a","8",3
"tymekkk","blitz","black","Kings Indian","b","1",2
"tymekkk","blitz","black","Kings Indian","b","2",5
"tymekkk","blitz","black","Kings Indian","b","3",3
"tymekkk","blitz","black","Kings Indian","b","4",9
"tymekkk","blitz","black","Kings Indian","b","5",11
"tymekkk","blitz","black","Kings Indian","b","6",16
"tymekkk","blitz","black","Kings Indian","b","7",8
"tymekkk","blitz","black","Kings Indian","b","8",8
"tymekkk","blitz","black","Kings Indian","c","2",2
"tymekkk","blitz","black","Kings Indian","c","3",6
"tymekkk","blitz","black","Kings Indian","c","4",9
"tymekkk","blitz","black","Kings Indian","c","5",17
"tymekkk","blitz","black","Kings Indian","c","6",13
"tymekkk","blitz","black","Kings Indian","c","7",4
"tymekkk","blitz","black","Kings Indian","c","8",9
"tymekkk","blitz","black","Kings Indian","d","1",2
"tymekkk","blitz","black","Kings Indian","d","2",7
"tymekkk","blitz","black","Kings Indian","d","3",9
"tymekkk","blitz","black","Kings Indian","d","4",17
"tymekkk","blitz","black","Kings Indian","d","5",25
"tymekkk","blitz","black","Kings Indian","d","6",19
"tymekkk","blitz","black","Kings Indian","d","7",27
"tymekkk","blitz","black","Kings Indian","d","8",9
"tymekkk","blitz","black","Kings Indian","e","1",1
"tymekkk","blitz","black","Kings Indian","e","2",7
"tymekkk","blitz","black","Kings Indian","e","3",10
"tymekkk","blitz","black","Kings Indian","e","4",25
"tymekkk","blitz","black","Kings Indian","e","5",31
"tymekkk","blitz","black","Kings Indian","e","6",11
"tymekkk","blitz","black","Kings Indian","e","7",13
"tymekkk","blitz","black","Kings Indian","e","8",24
"tymekkk","blitz","black","Kings Indian","f","1",3
"tymekkk","blitz","black","Kings Indian","f","2",7
"tymekkk","blitz","black","Kings Indian","f","3",12
"tymekkk","blitz","black","Kings Indian","f","4",14
"tymekkk","blitz","black","Kings Indian","f","5",19
"tymekkk","blitz","black","Kings Indian","f","6",37
"tymekkk","blitz","black","Kings Indian","f","7",5
"tymekkk","blitz","black","Kings Indian","f","8",31
"tymekkk","blitz","black","Kings Indian","g","1",4
"tymekkk","blitz","black","Kings Indian","g","2",7
"tymekkk","blitz","black","Kings Indian","g","3",9
"tymekkk","blitz","black","Kings Indian","g","4",19
"tymekkk","blitz","black","Kings Indian","g","5",11
"tymekkk","blitz","black","Kings Indian","g","6",27
"tymekkk","blitz","black","Kings Indian","g","7",31
"tymekkk","blitz","black","Kings Indian","g","8",23
"tymekkk","blitz","black","Kings Indian","h","1",1
"tymekkk","blitz","black","Kings Indian","h","2",5
"tymekkk","blitz","black","Kings Indian","h","3",7
"tymekkk","blitz","black","Kings Indian","h","4",6
"tymekkk","blitz","black","Kings Indian","h","5",14
"tymekkk","blitz","black","Kings Indian","h","6",11
"tymekkk","blitz","black","Kings Indian","h","7",5
"tymekkk","blitz","black","Kings Indian","h","8",2
"tymekkk","blitz","white","Kings Pawn","a","2",1
"tymekkk","blitz","white","Kings Pawn","a","3",4
"tymekkk","blitz","white","Kings Pawn","a","4",2
"tymekkk","blitz","white","Kings Pawn","a","5",1
"tymekkk","blitz","white","Kings Pawn","a","6",2
"tymekkk","blitz","white","Kings Pawn","b","1",1
"tymekkk","blitz","white","Kings Pawn","b","2",3
"tymekkk","blitz","white","Kings Pawn","b","3",4
"tymekkk","blitz","white","Kings Pawn","b","4",2
"tymekkk","blitz","white","Kings Pawn","b","5",4
"tymekkk","blitz","white","Kings Pawn","b","7",2
"tymekkk","blitz","white","Kings Pawn","c","1",6
"tymekkk","blitz","white","Kings Pawn","c","2",5
"tymekkk","blitz","white","Kings Pawn","c","3",12
"tymekkk","blitz","white","Kings Pawn","c","4",7
"tymekkk","blitz","white","Kings Pawn","c","5",4
"tymekkk","blitz","white","Kings Pawn","c","6",2
"tymekkk","blitz","white","Kings Pawn","c","7",6
"tymekkk","blitz","white","Kings Pawn","c","8",2
"tymekkk","blitz","white","Kings Pawn","d","1",8
"tymekkk","blitz","white","Kings Pawn","d","2",10
"tymekkk","blitz","white","Kings Pawn","d","3",7
"tymekkk","blitz","white","Kings Pawn","d","4",16
"tymekkk","blitz","white","Kings Pawn","d","5",9
"tymekkk","blitz","white","Kings Pawn","d","6",5
"tymekkk","blitz","white","Kings Pawn","d","7",5
"tymekkk","blitz","white","Kings Pawn","d","8",1
"tymekkk","blitz","white","Kings Pawn","e","1",3
"tymekkk","blitz","white","Kings Pawn","e","2",9
"tymekkk","blitz","white","Kings Pawn","e","3",6
"tymekkk","blitz","white","Kings Pawn","e","4",12
"tymekkk","blitz","white","Kings Pawn","e","5",9
"tymekkk","blitz","white","Kings Pawn","e","6",3
"tymekkk","blitz","white","Kings Pawn","e","7",6
"tymekkk","blitz","white","Kings Pawn","f","1",9
"tymekkk","blitz","white","Kings Pawn","f","2",4
"tymekkk","blitz","white","Kings Pawn","f","3",15
"tymekkk","blitz","white","Kings Pawn","f","4",7
"tymekkk","blitz","white","Kings Pawn","f","5",6
"tymekkk","blitz","white","Kings Pawn","f","6",2
"tymekkk","blitz","white","Kings Pawn","f","7",6
"tymekkk","blitz","white","Kings Pawn","f","8",2
"tymekkk","blitz","white","Kings Pawn","g","1",8
"tymekkk","blitz","white","Kings Pawn","g","2",2
"tymekkk","blitz","white","Kings Pawn","g","3",4
"tymekkk","blitz","white","Kings Pawn","g","4",3
"tymekkk","blitz","white","Kings Pawn","g","5",7
"tymekkk","blitz","white","Kings Pawn","g","6",1
"tymekkk","blitz","white","Kings Pawn","g","7",5
"tymekkk","blitz","white","Kings Pawn","h","1",2
"tymekkk","blitz","white","Kings Pawn","h","2",4
"tymekkk","blitz","white","Kings Pawn","h","3",4
"tymekkk","blitz","white","Kings Pawn","h","4",1
"tymekkk","blitz","white","Kings Pawn","h","5",4
"tymekkk","blitz","white","Kings Pawn","h","7",1
"tymekkk","blitz","black","Mieses Opening","a","6",1
"tymekkk","blitz","black","Mieses Opening","b","8",1
"tymekkk","blitz","black","Mieses Opening","c","4",1
"tymekkk","blitz","black","Mieses Opening","c","5",1
"tymekkk","blitz","black","Mieses Opening","c","6",1
"tymekkk","blitz","black","Mieses Opening","c","8",1
"tymekkk","blitz","black","Mieses Opening","d","4",1
"tymekkk","blitz","black","Mieses Opening","d","5",1
"tymekkk","blitz","black","Mieses Opening","d","6",2
"tymekkk","blitz","black","Mieses Opening","d","8",1
"tymekkk","blitz","black","Mieses Opening","e","5",2
"tymekkk","blitz","black","Mieses Opening","e","7",1
"tymekkk","blitz","black","Mieses Opening","e","8",1
"tymekkk","blitz","black","Mieses Opening","f","3",1
"tymekkk","blitz","black","Mieses Opening","f","4",2
"tymekkk","blitz","black","Mieses Opening","f","6",2
"tymekkk","blitz","black","Mieses Opening","g","4",1
"tymekkk","blitz","black","Mieses Opening","g","5",1
