"spotify_track_uri","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"spotify:track:2ihCaVdNZmnHZWt0fvAM7B","folk-pop, metropopolis, modern rock, pop rock, stomp and holler","0.457","0.757","1","-5.177","1","0.032","0.0206","0","0.146","0.417","102.961","audio_features","2ihCaVdNZmnHZWt0fvAM7B","spotify:track:2ihCaVdNZmnHZWt0fvAM7B","https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B","https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B","266600","4"
"spotify:track:5iyZwawawLjHYpX4MxUKVF","dance pop, pop","0.693","0.835","6","-3.242","1","0.0624","0.131","0","0.073","0.744","128.052","audio_features","5iyZwawawLjHYpX4MxUKVF","spotify:track:5iyZwawawLjHYpX4MxUKVF","https://api.spotify.com/v1/tracks/5iyZwawawLjHYpX4MxUKVF","https://api.spotify.com/v1/audio-analysis/5iyZwawawLjHYpX4MxUKVF","180283","4"
"spotify:track:7krbSH3rd8lhIZvuzTV3Bl","pop, talent show, uk pop","0.529","0.607","6","-6.781","1","0.0574","0.104","0","0.0631","0.238","101.966","audio_features","7krbSH3rd8lhIZvuzTV3Bl","spotify:track:7krbSH3rd8lhIZvuzTV3Bl","https://api.spotify.com/v1/tracks/7krbSH3rd8lhIZvuzTV3Bl","https://api.spotify.com/v1/audio-analysis/7krbSH3rd8lhIZvuzTV3Bl","234107","4"
"spotify:track:1Yi8XPnCPoimWwqxwm3uz9","modern alternative rock, modern rock, rock, stomp pop, welsh rock","0.481","0.765","7","-4.025","1","0.0388","0.00381","0.000737","0.119","0.465","102.829","audio_features","1Yi8XPnCPoimWwqxwm3uz9","spotify:track:1Yi8XPnCPoimWwqxwm3uz9","https://api.spotify.com/v1/tracks/1Yi8XPnCPoimWwqxwm3uz9","https://api.spotify.com/v1/audio-analysis/1Yi8XPnCPoimWwqxwm3uz9","232960","4"
"spotify:track:5LkVKlLksMZ08cNYmCbjvR","polish alternative, polish hip hop","0.655","0.597","10","-7.818","0","0.163","0.144","0.00127","0.373","0.348","142.116","audio_features","5LkVKlLksMZ08cNYmCbjvR","spotify:track:5LkVKlLksMZ08cNYmCbjvR","https://api.spotify.com/v1/tracks/5LkVKlLksMZ08cNYmCbjvR","https://api.spotify.com/v1/audio-analysis/5LkVKlLksMZ08cNYmCbjvR","193520","4"
"spotify:track:3EnovWpHTJ9VjZ4UWdjV9u","polish alternative, polish pop, talent show","0.792","0.563","0","-7.018","1","0.0352","0.604","2.64e-06","0.0868","0.673","109.983","audio_features","3EnovWpHTJ9VjZ4UWdjV9u","spotify:track:3EnovWpHTJ9VjZ4UWdjV9u","https://api.spotify.com/v1/tracks/3EnovWpHTJ9VjZ4UWdjV9u","https://api.spotify.com/v1/audio-analysis/3EnovWpHTJ9VjZ4UWdjV9u","326520","4"
"spotify:track:1rfofaqEpACxVEHIZBJe6W","dance pop, pop, post-teen pop","0.765","0.523","2","-4.333","1","0.03","0.184","3.56e-05","0.132","0.394","104.988","audio_features","1rfofaqEpACxVEHIZBJe6W","spotify:track:1rfofaqEpACxVEHIZBJe6W","https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W","https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W","217307","4"
"spotify:track:0afhq8XCExXpqazXczTSve","pop, uk pop","0.624","0.876","9","-3.374","1","0.1","0.0735","0","0.327","0.781","99.943","audio_features","0afhq8XCExXpqazXczTSve","spotify:track:0afhq8XCExXpqazXczTSve","https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve","https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve","170827","4"
"spotify:track:37sINbJZcFdHFAsVNsPq1i","celtic rock, dance pop, neo mellow, pop, pop rock, post-teen pop","0.49","0.885","3","-4.121","1","0.0396","0.00218","0","0.0741","0.64","166.996","audio_features","37sINbJZcFdHFAsVNsPq1i","spotify:track:37sINbJZcFdHFAsVNsPq1i","https://api.spotify.com/v1/tracks/37sINbJZcFdHFAsVNsPq1i","https://api.spotify.com/v1/audio-analysis/37sINbJZcFdHFAsVNsPq1i","245467","4"
"spotify:track:5A5bLKdL5I3k3FTEQlAUw7","","0.734","0.828","6","-4.433","0","0.033","0.398","0.0225","0.136","0.717","127.023","audio_features","5A5bLKdL5I3k3FTEQlAUw7","spotify:track:5A5bLKdL5I3k3FTEQlAUw7","https://api.spotify.com/v1/tracks/5A5bLKdL5I3k3FTEQlAUw7","https://api.spotify.com/v1/audio-analysis/5A5bLKdL5I3k3FTEQlAUw7","205000","4"
"spotify:track:3PIDciSFdrQxSQSihim3hN","dance pop, pop, urban contemporary","0.561","0.782","3","-7.444","1","0.0317","0.022","0","0.109","0.704","127.148","audio_features","3PIDciSFdrQxSQSihim3hN","spotify:track:3PIDciSFdrQxSQSihim3hN","https://api.spotify.com/v1/tracks/3PIDciSFdrQxSQSihim3hN","https://api.spotify.com/v1/audio-analysis/3PIDciSFdrQxSQSihim3hN","153240","4"
"spotify:track:5FVd6KXrgO9B3JPmC8OPst","garage rock, permanent wave, rock, sheffield indie","0.548","0.532","5","-7.596","1","0.0323","0.186","0.000263","0.217","0.405","85.03","audio_features","5FVd6KXrgO9B3JPmC8OPst","spotify:track:5FVd6KXrgO9B3JPmC8OPst","https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst","https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst","272394","4"
"spotify:track:1Ro8pn5ia5OjIT1J9mav5B","polish hip hop","0.664","0.739","9","-7.207","0","0.207","0.541","0","0.139","0.438","98.091","audio_features","1Ro8pn5ia5OjIT1J9mav5B","spotify:track:1Ro8pn5ia5OjIT1J9mav5B","https://api.spotify.com/v1/tracks/1Ro8pn5ia5OjIT1J9mav5B","https://api.spotify.com/v1/audio-analysis/1Ro8pn5ia5OjIT1J9mav5B","284000","4"
"spotify:track:6xp2vXA8VSK2jpeXF8MJ2E","polish hip hop","0.708","0.724","7","-5.805","1","0.1","0.0988","0","0.136","0.535","119.964","audio_features","6xp2vXA8VSK2jpeXF8MJ2E","spotify:track:6xp2vXA8VSK2jpeXF8MJ2E","https://api.spotify.com/v1/tracks/6xp2vXA8VSK2jpeXF8MJ2E","https://api.spotify.com/v1/audio-analysis/6xp2vXA8VSK2jpeXF8MJ2E","242051","4"
"spotify:track:1wVyakKt7lOmn3KuXA1Ds6","instrumental acoustic guitar","0.592","0.00621","2","-22.92","1","0.206","0.985","0.647","0.105","0.377","78.368","audio_features","1wVyakKt7lOmn3KuXA1Ds6","spotify:track:1wVyakKt7lOmn3KuXA1Ds6","https://api.spotify.com/v1/tracks/1wVyakKt7lOmn3KuXA1Ds6","https://api.spotify.com/v1/audio-analysis/1wVyakKt7lOmn3KuXA1Ds6","108429","4"
"spotify:track:1GWU17RXYdI8ygzcFdRSsR","polish hip hop, polish trap","0.729","0.542","1","-8.132","1","0.123","0.229","1.03e-06","0.324","0.34","78.529","audio_features","1GWU17RXYdI8ygzcFdRSsR","spotify:track:1GWU17RXYdI8ygzcFdRSsR","https://api.spotify.com/v1/tracks/1GWU17RXYdI8ygzcFdRSsR","https://api.spotify.com/v1/audio-analysis/1GWU17RXYdI8ygzcFdRSsR","198507","4"
"spotify:track:2Foc5Q5nqNiosCNqttzHof","electro, filter house","0.794","0.811","6","-8.966","0","0.038","0.0426","1.07e-06","0.101","0.862","116.047","audio_features","2Foc5Q5nqNiosCNqttzHof","spotify:track:2Foc5Q5nqNiosCNqttzHof","https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof","https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof","248413","4"
"spotify:track:2NF8A7C6tICScdRaZ0BrEe","dance pop, edm, electro house, new french touch, pop, pop dance, tropical house","0.837","0.793","11","-5.048","0","0.0567","0.0261","9.04e-05","0.0743","0.87","124.988","audio_features","2NF8A7C6tICScdRaZ0BrEe","spotify:track:2NF8A7C6tICScdRaZ0BrEe","https://api.spotify.com/v1/tracks/2NF8A7C6tICScdRaZ0BrEe","https://api.spotify.com/v1/audio-analysis/2NF8A7C6tICScdRaZ0BrEe","151011","4"
"spotify:track:6xZ4Q2k2ompmDppyeESIY8","modern rock, rock","0.754","0.583","4","-7.34","0","0.0432","0.32","0.00015","0.144","0.77","122.012","audio_features","6xZ4Q2k2ompmDppyeESIY8","spotify:track:6xZ4Q2k2ompmDppyeESIY8","https://api.spotify.com/v1/tracks/6xZ4Q2k2ompmDppyeESIY8","https://api.spotify.com/v1/audio-analysis/6xZ4Q2k2ompmDppyeESIY8","220051","4"
"spotify:track:1sWeSMifj6Z6kZyI6z3bRc","modern rock, rock","0.365","0.851","4","-6.238","0","0.0645","0.0964","0.003","0.237","0.309","78.086","audio_features","1sWeSMifj6Z6kZyI6z3bRc","spotify:track:1sWeSMifj6Z6kZyI6z3bRc","https://api.spotify.com/v1/tracks/1sWeSMifj6Z6kZyI6z3bRc","https://api.spotify.com/v1/audio-analysis/1sWeSMifj6Z6kZyI6z3bRc","171040","4"
"spotify:track:0nXqnXFlnJwjhXDTbZDuav","","0.71","0.513","0","-8.916","1","0.0652","0.116","0.00124","0.104","0.248","101.006","audio_features","0nXqnXFlnJwjhXDTbZDuav","spotify:track:0nXqnXFlnJwjhXDTbZDuav","https://api.spotify.com/v1/tracks/0nXqnXFlnJwjhXDTbZDuav","https://api.spotify.com/v1/audio-analysis/0nXqnXFlnJwjhXDTbZDuav","207950","4"
"spotify:track:2x8evxqUlF0eRabbW2JBJd","garage rock, permanent wave, rock, sheffield indie","0.654","0.828","1","-5.377","0","0.0281","0.00146","0.000144","0.122","0.79","112.056","audio_features","2x8evxqUlF0eRabbW2JBJd","spotify:track:2x8evxqUlF0eRabbW2JBJd","https://api.spotify.com/v1/tracks/2x8evxqUlF0eRabbW2JBJd","https://api.spotify.com/v1/audio-analysis/2x8evxqUlF0eRabbW2JBJd","183893","4"
"spotify:track:7JJmb5XwzOO8jgpou264Ml","canadian pop, dance pop, pop, viral pop","0.866","0.813","11","-4.063","0","0.0554","0.38","0","0.0779","0.969","121.998","audio_features","7JJmb5XwzOO8jgpou264Ml","spotify:track:7JJmb5XwzOO8jgpou264Ml","https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml","https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml","199440","4"
"spotify:track:3QxCvkqWdkMqy3CPxOhZ24","alternative pop rock, modern alternative rock, modern rock, rock","0.269","0.122","1","-10.408","1","0.0334","0.952","0","0.0915","0.118","83.967","audio_features","3QxCvkqWdkMqy3CPxOhZ24","spotify:track:3QxCvkqWdkMqy3CPxOhZ24","https://api.spotify.com/v1/tracks/3QxCvkqWdkMqy3CPxOhZ24","https://api.spotify.com/v1/audio-analysis/3QxCvkqWdkMqy3CPxOhZ24","247187","4"
"spotify:track:2pXpURmn6zC5ZYDMms6fwa","adult standards, brill building pop, easy listening","0.724","0.276","7","-12.25","1","0.0599","0.76","0","0.116","0.718","112.874","audio_features","2pXpURmn6zC5ZYDMms6fwa","spotify:track:2pXpURmn6zC5ZYDMms6fwa","https://api.spotify.com/v1/tracks/2pXpURmn6zC5ZYDMms6fwa","https://api.spotify.com/v1/audio-analysis/2pXpURmn6zC5ZYDMms6fwa","155933","4"
"spotify:track:6I9VzXrHxO9rA9A5euc8Ak","dance pop, pop, post-teen pop","0.774","0.838","5","-3.914","0","0.114","0.0249","0.025","0.242","0.924","143.04","audio_features","6I9VzXrHxO9rA9A5euc8Ak","spotify:track:6I9VzXrHxO9rA9A5euc8Ak","https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak","https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak","198800","4"
"spotify:track:39q7xibBdRboeMKUbZEB6g","adult standards, classic country pop, folk, folk rock, mellow gold, soft rock","0.255","0.43","9","-12.564","1","0.0322","0.546","1.87e-05","0.188","0.546","164.267","audio_features","39q7xibBdRboeMKUbZEB6g","spotify:track:39q7xibBdRboeMKUbZEB6g","https://api.spotify.com/v1/tracks/39q7xibBdRboeMKUbZEB6g","https://api.spotify.com/v1/audio-analysis/39q7xibBdRboeMKUbZEB6g","197813","4"
"spotify:track:0d7Y1rnagPZTwhLJ9PIFVV","instrumental acoustic guitar","0.507","0.147","4","-15.948","0","0.0533","0.967","0.905","0.0953","0.185","99.678","audio_features","0d7Y1rnagPZTwhLJ9PIFVV","spotify:track:0d7Y1rnagPZTwhLJ9PIFVV","https://api.spotify.com/v1/tracks/0d7Y1rnagPZTwhLJ9PIFVV","https://api.spotify.com/v1/audio-analysis/0d7Y1rnagPZTwhLJ9PIFVV","123764","4"
"spotify:track:1nS2Qnyi5khzQt5d97NHft","polish hip hop","0.691","0.654","10","-5.757","0","0.368","0.303","0","0.113","0.72","180.059","audio_features","1nS2Qnyi5khzQt5d97NHft","spotify:track:1nS2Qnyi5khzQt5d97NHft","https://api.spotify.com/v1/tracks/1nS2Qnyi5khzQt5d97NHft","https://api.spotify.com/v1/audio-analysis/1nS2Qnyi5khzQt5d97NHft","196200","4"
"spotify:track:24Gw6xOLcc028XPZJBQeEr","polish alternative, polish alternative rap, polish hip hop","0.551","0.844","11","-3.939","0","0.0505","0.00446","0","0.459","0.227","171.939","audio_features","24Gw6xOLcc028XPZJBQeEr","spotify:track:24Gw6xOLcc028XPZJBQeEr","https://api.spotify.com/v1/tracks/24Gw6xOLcc028XPZJBQeEr","https://api.spotify.com/v1/audio-analysis/24Gw6xOLcc028XPZJBQeEr","160000","4"
"spotify:track:2OMb9H6JEz0sWzqdmuJrSo","polish hip hop, polish trap","0.768","0.588","1","-9.428","0","0.0602","0.0218","2.15e-06","0.093","0.717","93.019","audio_features","2OMb9H6JEz0sWzqdmuJrSo","spotify:track:2OMb9H6JEz0sWzqdmuJrSo","https://api.spotify.com/v1/tracks/2OMb9H6JEz0sWzqdmuJrSo","https://api.spotify.com/v1/audio-analysis/2OMb9H6JEz0sWzqdmuJrSo","248911","4"
"spotify:track:3KYwVHdEgfZOudYsXY8CY6","polish alternative, polish pop","0.556","0.681","3","-7.096","0","0.0418","0.0943","0.000154","0.102","0.564","66.981","audio_features","3KYwVHdEgfZOudYsXY8CY6","spotify:track:3KYwVHdEgfZOudYsXY8CY6","https://api.spotify.com/v1/tracks/3KYwVHdEgfZOudYsXY8CY6","https://api.spotify.com/v1/audio-analysis/3KYwVHdEgfZOudYsXY8CY6","224852","4"
"spotify:track:0939D7aT18uBDS2MTjWzct","permanent wave, pop","0.507","0.828","10","-6.023","1","0.0449","0.00711","2.44e-05","0.261","0.489","178.032","audio_features","0939D7aT18uBDS2MTjWzct","spotify:track:0939D7aT18uBDS2MTjWzct","https://api.spotify.com/v1/tracks/0939D7aT18uBDS2MTjWzct","https://api.spotify.com/v1/audio-analysis/0939D7aT18uBDS2MTjWzct","211295","4"
"spotify:track:7d9sZF7jmepe2EYdETlNWK","icelandic indie, icelandic rock, modern alternative rock","0.325","0.903","2","-3.173","1","0.117","0.00327","6.13e-06","0.0962","0.401","148.446","audio_features","7d9sZF7jmepe2EYdETlNWK","spotify:track:7d9sZF7jmepe2EYdETlNWK","https://api.spotify.com/v1/tracks/7d9sZF7jmepe2EYdETlNWK","https://api.spotify.com/v1/audio-analysis/7d9sZF7jmepe2EYdETlNWK","218600","4"
"spotify:track:2uFaJJtFpPDc5Pa95XzTvg","adult standards, easy listening, lounge","0.451","0.24","1","-14.014","1","0.0351","0.912","2.45e-06","0.175","0.701","134.009","audio_features","2uFaJJtFpPDc5Pa95XzTvg","spotify:track:2uFaJJtFpPDc5Pa95XzTvg","https://api.spotify.com/v1/tracks/2uFaJJtFpPDc5Pa95XzTvg","https://api.spotify.com/v1/audio-analysis/2uFaJJtFpPDc5Pa95XzTvg","117147","4"
"spotify:track:3ZjytV5BojgvkPnXdY5zV2","polish hip hop, polish trap","0.836","0.593","11","-8.316","0","0.353","0.241","0","0.0631","0.322","136.965","audio_features","3ZjytV5BojgvkPnXdY5zV2","spotify:track:3ZjytV5BojgvkPnXdY5zV2","https://api.spotify.com/v1/tracks/3ZjytV5BojgvkPnXdY5zV2","https://api.spotify.com/v1/audio-analysis/3ZjytV5BojgvkPnXdY5zV2","257400","4"
"spotify:track:4HlFJV71xXKIGcU3kRyttv","dance pop, neo mellow, pop, pop rock","0.673","0.886","1","-4.44","0","0.0431","0.185","0","0.0826","0.795","97.012","audio_features","4HlFJV71xXKIGcU3kRyttv","spotify:track:4HlFJV71xXKIGcU3kRyttv","https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv","https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv","216773","4"
"spotify:track:2yjSMIxii1fcnrf1R9tU4g","polish hip hop","0.921","0.518","8","-9.322","0","0.232","0.0486","1.02e-05","0.149","0.606","130.004","audio_features","2yjSMIxii1fcnrf1R9tU4g","spotify:track:2yjSMIxii1fcnrf1R9tU4g","https://api.spotify.com/v1/tracks/2yjSMIxii1fcnrf1R9tU4g","https://api.spotify.com/v1/audio-analysis/2yjSMIxii1fcnrf1R9tU4g","193747","4"
"spotify:track:23khhseCLQqVMCIT1WMAns","permanent wave, pop","0.738","0.482","6","-8.917","0","0.0402","0.0266","0.621","0.106","0.352","93.457","audio_features","23khhseCLQqVMCIT1WMAns","spotify:track:23khhseCLQqVMCIT1WMAns","https://api.spotify.com/v1/tracks/23khhseCLQqVMCIT1WMAns","https://api.spotify.com/v1/audio-analysis/23khhseCLQqVMCIT1WMAns","285014","4"
"spotify:track:7oCQ6pWyZYnQAXIMHBGQxb","polish alternative, polish indie, polish pop","0.607","0.462","2","-7.659","1","0.0279","0.0912","0","0.154","0.168","120.04","audio_features","7oCQ6pWyZYnQAXIMHBGQxb","spotify:track:7oCQ6pWyZYnQAXIMHBGQxb","https://api.spotify.com/v1/tracks/7oCQ6pWyZYnQAXIMHBGQxb","https://api.spotify.com/v1/audio-analysis/7oCQ6pWyZYnQAXIMHBGQxb","251227","4"
"spotify:track:1FTSo4v6BOZH9QxKc3MbVM","alternative rock, britpop, madchester, modern rock, permanent wave, pop rock, rock","0.674","0.789","8","-6.903","1","0.0676","0.00178","0.0071","0.0754","0.918","129.804","audio_features","1FTSo4v6BOZH9QxKc3MbVM","spotify:track:1FTSo4v6BOZH9QxKc3MbVM","https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM","https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM","121160","4"
"spotify:track:0wjEBh3jHeQsjH82v4rjRE","polish hip hop, polish trap","0.74","0.476","1","-10.292","1","0.341","0.815","1.76e-05","0.355","0.322","91.986","audio_features","0wjEBh3jHeQsjH82v4rjRE","spotify:track:0wjEBh3jHeQsjH82v4rjRE","https://api.spotify.com/v1/tracks/0wjEBh3jHeQsjH82v4rjRE","https://api.spotify.com/v1/audio-analysis/0wjEBh3jHeQsjH82v4rjRE","237147","4"
"spotify:track:1L72TtP33jergzFvFGWUFK","modern rock, rock","0.527","0.82","6","-5.855","1","0.0325","0.00157","1.88e-05","0.0882","0.25","120.041","audio_features","1L72TtP33jergzFvFGWUFK","spotify:track:1L72TtP33jergzFvFGWUFK","https://api.spotify.com/v1/tracks/1L72TtP33jergzFvFGWUFK","https://api.spotify.com/v1/audio-analysis/1L72TtP33jergzFvFGWUFK","193000","4"
"spotify:track:0NBFfXgLaBfSaYjkrzAAX2","","0.334","0.38","11","-18.133","0","0.0392","0.86","0.872","0.0868","0.0391","94.418","audio_features","0NBFfXgLaBfSaYjkrzAAX2","spotify:track:0NBFfXgLaBfSaYjkrzAAX2","https://api.spotify.com/v1/tracks/0NBFfXgLaBfSaYjkrzAAX2","https://api.spotify.com/v1/audio-analysis/0NBFfXgLaBfSaYjkrzAAX2","74587","3"
"spotify:track:7ef4DlsgrMEH11cDZd32M6","dance pop, edm, electro house, house, pop, pop dance, pop rap, progressive house, uk dance","0.791","0.862","9","-3.24","0","0.11","0.037","2.19e-05","0.0814","0.592","123.994","audio_features","7ef4DlsgrMEH11cDZd32M6","spotify:track:7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6","214847","4"
"spotify:track:2Cdvbe2G4hZsnhNMKyGrie","glam punk, rock","0.535","0.716","4","-5.025","1","0.0431","0.326","0","0.659","0.901","94.379","audio_features","2Cdvbe2G4hZsnhNMKyGrie","spotify:track:2Cdvbe2G4hZsnhNMKyGrie","https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie","https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie","175173","4"
"spotify:track:6hEcxnY0KTHB2aESOVOLUM","polish hip hop, polish trap","0.667","0.627","6","-10.647","0","0.318","0.426","3.41e-05","0.0813","0.534","95.32","audio_features","6hEcxnY0KTHB2aESOVOLUM","spotify:track:6hEcxnY0KTHB2aESOVOLUM","https://api.spotify.com/v1/tracks/6hEcxnY0KTHB2aESOVOLUM","https://api.spotify.com/v1/audio-analysis/6hEcxnY0KTHB2aESOVOLUM","174933","4"
"spotify:track:5XeFesFbtLpXzIVDNQP22n","garage rock, permanent wave, rock, sheffield indie","0.464","0.417","0","-9.345","0","0.0256","0.136","0.022","0.0974","0.479","67.528","audio_features","5XeFesFbtLpXzIVDNQP22n","spotify:track:5XeFesFbtLpXzIVDNQP22n","https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n","https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n","183956","4"
"spotify:track:5ZRWIGcD3HfAeMQXh3jEEC","instrumental acoustic guitar","0.507","0.147","4","-15.948","0","0.0533","0.967","0.904","0.0953","0.185","99.674","audio_features","5ZRWIGcD3HfAeMQXh3jEEC","spotify:track:5ZRWIGcD3HfAeMQXh3jEEC","https://api.spotify.com/v1/tracks/5ZRWIGcD3HfAeMQXh3jEEC","https://api.spotify.com/v1/audio-analysis/5ZRWIGcD3HfAeMQXh3jEEC","123764","4"
"spotify:track:59Sv6t0YAzjMOIM9PyiOhr","instrumental acoustic guitar","0.608","0.28","4","-12.681","1","0.0892","0.95","0.951","0.114","0.377","122.188","audio_features","59Sv6t0YAzjMOIM9PyiOhr","spotify:track:59Sv6t0YAzjMOIM9PyiOhr","https://api.spotify.com/v1/tracks/59Sv6t0YAzjMOIM9PyiOhr","https://api.spotify.com/v1/audio-analysis/59Sv6t0YAzjMOIM9PyiOhr","157740","4"
"spotify:track:4ofwffwvvnbSkrMSCKQDaC","folk-pop, modern rock, neo-singer-songwriter, pop, pop rock","0.673","0.735","5","-4.733","1","0.0457","0.286","0","0.242","0.754","115.744","audio_features","4ofwffwvvnbSkrMSCKQDaC","spotify:track:4ofwffwvvnbSkrMSCKQDaC","https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC","https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC","201287","4"
"spotify:track:4lLtanYk6tkMvooU0tWzG8","dance pop, pop","0.704","0.558","2","-7.273","0","0.0542","0.148","0","0.107","0.245","110.444","audio_features","4lLtanYk6tkMvooU0tWzG8","spotify:track:4lLtanYk6tkMvooU0tWzG8","https://api.spotify.com/v1/tracks/4lLtanYk6tkMvooU0tWzG8","https://api.spotify.com/v1/audio-analysis/4lLtanYk6tkMvooU0tWzG8","222091","4"
"spotify:track:1y3bE5i57eUm3hfLAc7h08","modern rock, rock","0.54","0.761","4","-5.339","1","0.0372","0.0163","0","0.0941","0.147","100.008","audio_features","1y3bE5i57eUm3hfLAc7h08","spotify:track:1y3bE5i57eUm3hfLAc7h08","https://api.spotify.com/v1/tracks/1y3bE5i57eUm3hfLAc7h08","https://api.spotify.com/v1/audio-analysis/1y3bE5i57eUm3hfLAc7h08","232907","4"
"spotify:track:62ABmYtaOadp8Xd5uCH7MX","polish alternative rock, polish pop","0.613","0.807","1","-6.998","1","0.0413","0.137","1.94e-06","0.165","0.739","100.038","audio_features","62ABmYtaOadp8Xd5uCH7MX","spotify:track:62ABmYtaOadp8Xd5uCH7MX","https://api.spotify.com/v1/tracks/62ABmYtaOadp8Xd5uCH7MX","https://api.spotify.com/v1/audio-analysis/62ABmYtaOadp8Xd5uCH7MX","241680","4"
"spotify:track:2FY7b99s15jUprqC0M5NCT","modern rock, rock","0.704","0.611","2","-6.112","1","0.0409","0.217","0","0.0812","0.22","100","audio_features","2FY7b99s15jUprqC0M5NCT","spotify:track:2FY7b99s15jUprqC0M5NCT","https://api.spotify.com/v1/tracks/2FY7b99s15jUprqC0M5NCT","https://api.spotify.com/v1/audio-analysis/2FY7b99s15jUprqC0M5NCT","189467","4"
"spotify:track:0b6NvX07a6XUz0eM1BsPCb","instrumental acoustic guitar","0.355","0.19","4","-14.166","0","0.0505","0.985","0.958","0.098","0.13","148.665","audio_features","0b6NvX07a6XUz0eM1BsPCb","spotify:track:0b6NvX07a6XUz0eM1BsPCb","https://api.spotify.com/v1/tracks/0b6NvX07a6XUz0eM1BsPCb","https://api.spotify.com/v1/audio-analysis/0b6NvX07a6XUz0eM1BsPCb","195000","3"
"spotify:track:386RUes7n1uM1yfzgeUuwp","dance pop, pop","0.794","0.711","8","-5.124","0","0.0699","0.3","0","0.0955","0.955","174.915","audio_features","386RUes7n1uM1yfzgeUuwp","spotify:track:386RUes7n1uM1yfzgeUuwp","https://api.spotify.com/v1/tracks/386RUes7n1uM1yfzgeUuwp","https://api.spotify.com/v1/audio-analysis/386RUes7n1uM1yfzgeUuwp","189109","4"
"spotify:track:4sGElCneGCBIU11tcNiIjf","instrumental acoustic guitar","0.595","0.153","7","-13.214","1","0.149","0.971","0.947","0.111","0.397","112.57","audio_features","4sGElCneGCBIU11tcNiIjf","spotify:track:4sGElCneGCBIU11tcNiIjf","https://api.spotify.com/v1/tracks/4sGElCneGCBIU11tcNiIjf","https://api.spotify.com/v1/audio-analysis/4sGElCneGCBIU11tcNiIjf","137621","5"
