Country_code_A3,Name,C_group_IM24_sh,dev_country,Substance,FOOD_system_stage,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015
PRY,Paraguay,06:_Rest South America,D,GWP_100_CO2,LULUC (Production),83512.5327,83579.6868,83647.9863,83717.4607,83788.1406,83860.0576,80881.6706,81390.0889,81173.9187,83590.3169,80577.0596,83816.3049,86682.2288,84522.3795,83684.3398,84593.9363,140794.7457,142361.9836,140136.6935,140381.5521,140825.7314,153388.1807,153819.5335,156330.2671,153949.8863,154161.3916
PYF,French Polynesia,24:_Oceania,D,GWP_100_CO2,LULUC (Production),0,0,0,0,0,0,0.0397,0.0397,0.0397,0.0397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REU,R?©union,09:_Eastern_Africa,D,GWP_100_CO2,LULUC (Production),0.6664,0.6664,0.6664,0.6664,0.6664,0.6664,0.2102,0.2095,0.3813,0.2139,0.0152,101.1494,101.2779,101.4076,101.5385,101.6706,0,0,0,0,3.8775,6.7856,0,0,0,0
ROU,Romania,12:_Central Europe,I,GWP_100_CO2,LULUC (Production),1348.7777,1348.7783,1348.7788,1348.7794,1348.78,1346.9041,1079.0011,996.7816,1028.2949,1008.4673,1015.0141,724.3151,1477.0701,1181.54,707.5181,888.6956,772.7882,2395.3654,993.1284,712.3149,662.7813,2562.8088,3313.6911,946.6025,832.0922,910.8058
RUS,Russian Federation,16:_Russia +,I,GWP_100_CO2,LULUC (Production),206916.139886594,206912.965454251,205786.4435,205747.4612,205704.0509,205609.7204,167585.8907,100934.5926,172953.5976,120742.97,129354.7242,204208.3765,235487.4911,324758.7998,176696.341,214125.2753,142666.3093,105912.0174,332524.893,149149.8457,154985.4525,159941.6991,256639.9883,167085.311,185159.1531,110657.6552
RWA,Rwanda,09:_Eastern_Africa,D,GWP_100_CO2,LULUC (Production),3483.6807,3464.612,3445.8525,3427.3949,3409.2319,3402.8154,2756.8878,2865.7959,2839.5632,2699.7244,2540.3662,2611.3412,2548.4338,4377.0896,3138.0763,3762.1022,3283.3205,2237.5982,3553.209,2653.0181,2916.5032,2758.9073,2478.2095,3416.3012,2271.6292,4069.038
SCG,Serbia and Montenegro,12:_Central Europe,I,GWP_100_CO2,LULUC (Production),0,0,61.0971,61.0971,61.0971,61.0971,53.0867,52.5673,65.8277,57.2554,94.9017,42.1832,41.3661,67.5208,35.8946,32.4781,0,0,0,0,0,0,0,0,0,0
SCG,Serbia and montenegro,12:_Central Europe,I,GWP_100_CO2,LULUC (Production),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.663,203.7092,46.9884,46.628,42.2448,1950.9788,1953.0687,1818.6161,1819.6424,1840.0543
SDN,Sudan,09:_Eastern_Africa,D,GWP_100_CO2,LULUC (Production),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78522.1025,78689.6835,78894.8392,79104.1453
SDN,Sudan (former),09:_Eastern_Africa,D,GWP_100_CO2,LULUC (Production),277078.9105,277216.8151,277356.2941,277497.3748,277640.0848,278069.4207,232821.9312,242702.3162,258614.9602,252061.6008,250457.9141,267695.2937,352994.1665,238240.5195,320260.1283,272902.0018,273081.285,266843.0813,279783.6208,417429.2532,298953.3201,365407.7144,247912.2103,163402.5259,82667.5333,141437.3118
SEN,Senegal,08:_Western_Africa,D,GWP_100_CO2,LULUC (Production),8360.1794,8358.2439,8356.2896,8354.3164,8352.3238,8350.3117,9020.888,9269.6175,10119.9429,10985.5389,10004.8423,10557.6064,9936.3173,9659.0216,9622.5608,9642.9205,7703.113,7757.1877,7710.7013,7803.0534,8002.3882,9198.8306,9081.866,8833.2959,8852.5178,8857.8159
SGP,Singapore,21:_Southeastern Asia,D,GWP_100_CO2,LULUC (Production),0.0149,0.0149,0.0149,0.0149,0.0149,0.0149,0.0474,0.0665,0.0523,0.035,0.0123,0,0,0,0,0,0,0,0,0,0,0.2377,0,0,0,0
SLB,Solomon Islands,24:_Oceania,D,GWP_100_CO2,LULUC (Production),1688.3356,1688.3377,1688.3398,1688.342,1688.3441,1688.3463,1688.3336,1688.3358,1688.338,1688.3402,1688.3424,1628.0742,1628.1702,1627.7901,1627.6471,1627.5034,1687.6029,1687.787,1687.972,1688.158,1688.3449,1688.5328,1687.7914,1687.0463,1686.2973,1685.5445
SLE,Sierra Leone,08:_Western_Africa,D,GWP_100_CO2,LULUC (Production),7216.9682,7216.9793,7216.9904,7217.0018,7217.0132,7217.0248,5803.9672,5835.7847,5964.1528,5896.4977,5883.5,6218.4725,6025.8941,7736.3926,8548.4918,6573.1243,9385.5295,7555.0021,6521.1257,7965.6508,6275.6263,437.4345,1800.6149,759.8045,2300.8095,3660.4256
SLV,El Salvador,04:_Rest Central America,D,GWP_100_CO2,LULUC (Production),828.2158,827.0171,825.7895,824.5319,823.2431,821.922,813.4756,813.4194,815.0507,813.4362,812.4774,826.0364,821.752,820.9928,820.1911,819.1072,781.543,777.7106,775.7375,774.433,773.082,771.4445,773.5683,814.6802,775.5869,819.163
SOM,Somalia,09:_Eastern_Africa,D,GWP_100_CO2,LULUC (Production),16362.5898,16368.1018,16373.7169,16379.4379,16385.2679,16391.21,16397.446,16403.5595,16409.8376,16416.2609,16422.5376,16450.0865,16439.4022,16427.0438,16414.9053,16402.9785,16388.6399,16399.6358,16411.1064,16421.1576,16434.0768,16444.8804,16482.4739,16520.4622,16559.3513,16599.6494
SPM,Saint Pierre and Miquelon,02:_USA,I,GWP_100_CO2,LULUC (Production),3.2413,3.2541,3.267,3.2802,3.2934,3.3069,3.3205,3.3343,3.3482,3.3623,3.3766,6.7821,6.7977,6.8136,6.8299,6.8467,3.432,3.4398,3.4476,3.4556,3.4637,3.4719,3.4763,3.4806,3.4851,3.4896
STP,Sao Tome and Principe,08:_Western_Africa,D,GWP_100_CO2,LULUC (Production),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.4286,251.0663,250.6977,250.3226,249.9408,0,0,0,0,0
SUR,Suriname,06:_Rest South America,D,GWP_100_CO2,LULUC (Production),3789.5133,3789.5162,3789.519,3789.5218,3789.5247,3851.2032,2845.5684,3014.4393,3522.7917,2751.9521,2577.4032,2692.5396,4246.5212,7407.8291,5887.5198,3261.5137,3637.7348,2959.5711,4022.0134,4702.684,3619.3151,3644.9519,3672.2641,4038.4089,4032.9276,5295.8667
SVK,Slovakia,12:_Central Europe,I,GWP_100_CO2,LULUC (Production),101.176339501818,101.599641724661,102.022816254525,98.0485,99.0859,100.0705,100.8417,101.5862,102.4298,102.5585,104.2044,33.4175,31.3159,31.5655,30.9174,32.2745,261.4625,266.5975,265.3286,267.669,268.9153,190.9271,193.7064,192.967,195.5482,195.4267
SVN,Slovenia,12:_Central Europe,I,GWP_100_CO2,LULUC (Production),107.9407,107.9407,107.9407,107.9407,107.9407,107.9407,106.1129,106.0907,106.1205,140.7133,140.5725,142.2412,141.8535,150.384,140.7996,140.6057,501.7492,504.5905,510.9877,522.0939,528.4909,242.0315,231.2116,225.8123,229.8715,230.2878
SWE,Sweden,11:_OECD_Europe,I,GWP_100_CO2,LULUC (Production),32355.8908999999,32546.4771,32736.9276,32927.2423,33116.3801,33317.7506,33511.3782,33705.4507,33964.8908,34152.2011,34427.8912,35548.5453,36020.8376,36512.7965,37048.2604,37608.8062,49707.7416,49765.7817999999,49957.3087,50187.6524,50465.2287,38131.2841,38229.0079,38305.8338,38736.9778,38497.0116
SWZ,Eswatini,10:_Southern_Africa,D,GWP_100_CO2,LULUC (Production),221.0614,219.0982,217.1729,215.2844,213.4316,211.6137,294.3488,265.4908,324.0777,269.9834,241.4412,180.3866,190.848,204.5733,196.1944,170.7463,159.2034,365.3972,281.7879,151.4469,173.2696,164.0656,166.1365,157.1935,162.1043,154.9729
SYR,Syrian Arab Republic,17:_Middle_East,D,GWP_100_CO2,LULUC (Production),4.3636,4.3636,4.3636,4.3636,4.3636,4.3636,0.1151,0.1118,0.1151,0.1745,0.1977,30.5919,30.725,30.8547,33.3585,31.1042,0.5816,11.0508,0,0,0,0,30.7041,3.1458,3.3836,14.3098
TCA,Turks and Caicos Islands,04:_Rest Central America,D,GWP_100_CO2,LULUC (Production),0.1189,0.1189,0.1189,0.1189,0.1189,0.1189,0.1722,0.1291,0.1291,0.1291,0.1291,0,0,0,0,0,0,0,0,1.9019,0,0,0,0,0,0
TCD,Chad,08:_Western_Africa,D,GWP_100_CO2,LULUC (Production),7912.9799,7910.7245,7908.4434,7906.1363,7903.8027,7901.4421,9578.2156,10552.1528,13879.4124,13716.6104,11449.6752,7852.9824,7743.9166,7632.7192,7667.2639,7562.7424,25739.3659,25704.5605,25702.9309,25691.2035,25744.4952,25660.2969,25953.6088,25866.988,25892.3634,25893.3305
TGO,Togo,08:_Western_Africa,D,GWP_100_CO2,LULUC (Production),6917.2649,6913.8685,6910.2689,6906.4472,6902.3822,6898.05,6935.5982,6954.1942,7044.9744,7126.0162,6883.9134,6817.6645,6825.4861,6797.4743,6815.3863,6845.1972,6742.7876,6750.0886,6750.2226,6826.629,6730.6263,6747.9647,6740.5887,6736.3972,6701.2832,6754.3492
THA,Thailand,21:_Southeastern Asia,D,GWP_100_CO2,LULUC (Production),4712.2273,4712.2273,4712.2273,4712.2273,4712.2273,4615.636,2805.2,2759.4478,4977.3003,3287.5388,2455.3986,49563.0251,51168.8054,50902.7482,58232.5499,54091.36,18823.1455,22171.4908,19301.0002,20069.6982,20308.9487,2160.7571,4434.2269,3288.5765,6030.9554,4667.9858
TJK,Tajikistan,15:_Asia-Stan,I,GWP_100_CO2,LULUC (Production),0,0,0,0,0,0,2.337,0.7467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,15:_Asia-Stan,I,GWP_100_CO2,LULUC (Production),0.353329064439316,0.353323643793008,0.3514,0.3514,0.3514,0.3514,0.2229,0.1938,0.1923,0.189,0.6793,0,0,0.3877,0.1939,0,0.1939,0,0,0.1939,0.5816,0.1939,0,0.1939,0.5816,2.7142
TLS,Timor-Leste,21:_Southeastern Asia,D,GWP_100_CO2,LULUC (Production),5058.756,5070.6935,5082.9111,5095.4187,5108.2268,5121.3463,5126.4628,5151.4006,5154.2663,5172.0339,5183.4783,4633.767,4620.7711,4564.4606,4540.6422,4505.3018,4480.708,4432.2428,4395.8313,4355.5356,4295.8463,4253.7903,4240.8878,4191.2045,4182.3691,4139.8954
TTO,Trinidad and Tobago,04:_Rest Central America,D,GWP_100_CO2,LULUC (Production),256.5226,256.2961,256.0682,255.839,255.6084,255.3765,256.3677,255.0538,258.1999,255.2201,257.8891,285.6781,285.7078,289.0689,286.7275,287.2421,287.9977,289.7169,288.3427,288.6301,301.9903,419.5046,419.5046,419.9801,422.8329,421.6442
TUN,Tunisia,07:_Northern_Africa,D,GWP_100_CO2,LULUC (Production),108.0754,108.1696,108.2583,108.342,108.421,108.4958,106.5126,106.5393,106.7334,106.7572,110.4195,0,1.0132,0,0,0,13.5316,13.5404,13.1612,13.1694,13.5651,7.7365,2.3265,11.4386,9.306,4.1407
TUR,Turkey,13:_Turkey,I,GWP_100_CO2,LULUC (Production),14.1989,14.1989,14.1989,14.1989,14.1989,14.1989,12.7873,8.5202,14.344,12.9132,6.8206,6.4913,7.4561,6.9576,8.7902,9.0371,4758.511,4838.0599,4908.2967,4931.9732,4987.2416,1619.4195,1651.1061,1665.2758,1683.9862,1714.1477
TWN,China. Taiwan Province of,20:_China +,D,GWP_100_CO2,LULUC (Production),1.218,1.218,1.218,1.218,1.218,1.218,0.1923,0.1502,0.1502,0.1502,0.1502,0,0,1.6642,8.5585,0.4755,0,0,0.7132,2.3704,1.4264,0,0,3.3283,0,0.9509
TZA,United Republic of Tanzania,10:_Southern_Africa,D,GWP_100_CO2,LULUC (Production),243849.6698,243849.6728,243849.6758,243849.6789,243849.682,243840.167,248980.2026,234994.1297,248765.2711,243056.2128,220567.6144,255189.8887,239963.4794,257289.124,259585.3241,271140.2344,242108.3712,249877.201,251218.7202,240979.9036,238175.0701,231325.0803,222747.6321,217659.3681,217086.7977,223989.0787
UGA,Uganda,09:_Eastern_Africa,D,GWP_100_CO2,LULUC (Production),22039.2222,22040.5655,22041.9597,22043.4076,22043.8081,22084.4676,21981.2731,21898.3968,22914.4086,22604.1585,22260.805,20111.1846,22453.8062,23631.2462999999,24536.0831,24852.2211,29673.09,26409.2366,28092.1383,28741.2285,27998.1622,28208.8005,28267.6022,28527.3842,28636.9047,29282.0103
UKR,Ukraine,14:_Ukraine +,I,GWP_100_CO2,LULUC (Production),14951.4785226541,14951.2491424954,14869.8482,14869.8482,14863.0631,14900.5448,12230.7181,12149.6845,12177.7678,12006.4992,11564.459,12514.7981,17940.1111,13461.5587,13144.5614,12820.8065,16012.9265,17047.7472,17559.0655,17575.0322,15830.7893,13647.5119,16361.6912,11261.5112,18007.8047,21134.7684
URY,Uruguay,06:_Rest South America,D,GWP_100_CO2,LULUC (Production),163.1572,163.1572,163.1572,163.1572,163.1572,169.2,160.5094,159.1318,172.5698,161.3009,170.9262,221.1819,227.3865,234.3833,252.157,402.732,148.4714,147.0942,186.8563,175.6445,147.1872,203.2884,148.6086,142.335,139.3279,155.5021
USA,United States of America,02:_USA,I,GWP_100_CO2,LULUC (Production),228389.6604,228909.0269,229428.0205,229946.6417,230339.4752,230982.6984,168209.6359,153178.2763,162463.4782,185556.9755,162922.3786,152987.9216,194316.8951,167692.354,231317.9902,195783.687,170695.11,288086.9462,137818.6895,160948.1239,158989.3683,207316.7675,155741.6576,136771.2266,157039.7689,157331.1991
UZB,Uzbekistan,15:_Asia-Stan,I,GWP_100_CO2,LULUC (Production),106.187349190898,106.185720103114,105.6076,112.0351,118.3932,124.6831,163.9144,165.625,171.9573,175.5155,199.4344,154.6875,158.6736,163.9482,170.9004,177.0104,249.0121,260.7361,280.2273,277.629,256.2373,976.7481,1190.941,1429.7554,1662.7689,1884.957
VEN,Venezuela (Bolivarian Republic of),06:_Rest South America,D,GWP_100_CO2,LULUC (Production),142620.1125,142731.0045,142843.1289,142956.5064,143071.1581,143179.4433,133829.5541,133783.3593,137006.2237,134344.7153,134229.7592,158689.7873,132048.0996,154788.7063,133578.6511,138121.1838,35012.2878,40103.3659,30073.0916,25350.3063,52372.8977,75796.4116,76367.4797,100747.1872,85866.4586,92787.7584
VGB,British Virgin Islands,04:_Rest Central America,D,GWP_100_CO2,LULUC (Production),1.3392,1.3504,1.3615,1.3727,1.3839,1.3952,1.4064,1.4177,1.429,1.4404,1.4517,0.7316,0.7353,0.7391,0.7428,0.7466,1.5007,1.4627,1.4246,1.3865,1.3483,1.31,1.3073,1.3046,1.3019,1.2992
VIR,United States Virgin Islands,04:_Rest Central America,D,GWP_100_CO2,LULUC (Production),12.2557,12.2557,12.2557,12.2557,12.2557,12.2557,12.2557,12.2557,12.2557,12.2557,12.2557,13.7137,15.346,17.0357,18.786,20.6001,7.3647,7.9486,8.5398,9.1384,9.7443,10.1762,10.74,11.3107,11.8887,12.474
VNM,Viet Nam,21:_Southeastern Asia,D,GWP_100_CO2,LULUC (Production),7423.0366,7423.0366,7423.0366,7423.0366,7423.0366,7445.9294,5884.6717,5657.2769,7007.5719,6210.8174,6201.4544,5503.3694,9069.723,7364.6795,7893.9814,8552.8861,9638.5783,12000.6804,9306.2875,10049.896,11844.4429,14529.8428,15505.0492,17026.834,16622.7441,15469.4393
VUT,Vanuatu,24:_Oceania,D,GWP_100_CO2,LULUC (Production),0.9658,0.9658,0.9658,0.9658,0.9658,0.9658,0.0603,0.555,0.0577,0.0791,0,0,0,6.6566,0,0,0,0,0,0,0,0,0,0,0,8.7963
WLF,Wallis and Futuna Islands,24:_Oceania,D,GWP_100_CO2,LULUC (Production),5.4061,5.4052,5.4042,5.4033,5.4024,5.4014,5.4005,5.3996,5.3987,5.3977,5.3968,5.7556,5.7556,5.7556,5.7556,5.7556,5.7556,5.7536,5.7516,5.7497,5.7477,5.0275,5.0081,4.9888,4.9694,4.9501
WSM,Samoa,24:_Oceania,D,GWP_100_CO2,LULUC (Production),0.3566,0.3566,0.3566,0.3566,0.3566,0.3566,1.8605,1.8605,4.2076,2.0561,0.3872,0,0,0,0,0,0,0,0,0,0,5.7057,0,0,0,0
ZAF,South Africa,10:_Southern_Africa,D,GWP_100_CO2,LULUC (Production),6190.2081,6190.2081,6190.2081,6190.2081,6190.2081,6190.8334,5694.7303,5623.1328,6988.8247,5965.4611,4892.3894,4201.5743,4809.0399,4741.2182,4570.9506,5863.871,3749.2328,4087.6005,4022.4878,4766.4268,4628.0837,3122.4525,3356.7077,2523.7913,3798.4934,3357.0005
ZMB,Zambia,10:_Southern_Africa,D,GWP_100_CO2,LULUC (Production),423905.9763,423905.9707,423905.9651,423905.9594,423905.9538,423914.3749,396058.2106,359966.9582,366643.4921,331573.4485,374623.1482,359970.2974,409545.6599,427755.8767,440683.1734,513710.6952,436111.3211,406552.609,423816.6104,368984.4146,412322.4206,408460.7038,426564.7403,438235.9919,411322.6087,441010.5488
ZWE,Zimbabwe,10:_Southern_Africa,D,GWP_100_CO2,LULUC (Production),37919.3483,37918.8521,37918.3409,37917.8142,37917.2713,37916.7113,37901.1676,38058.5266,38111.9551,37970.3184,37729.2275,38671.371,37978.9677,37845.1277,38001.2264,37936.9946,37796.8163,37808.7145,37965.2349,37880.2242,37882.1061,36111.8586,36132.7596,36090.249,36096.5257,36223.9183
ABW,Aruba,04:_Rest Central America,D,GWP_100_CO2,Consumption,3.61441002435169,4.41980117236328,4.71039941451852,4.71491892815515,4.88284533626373,5.8295621824725,4.06506204990489,6.22426949313354,9.38533880323921,9.33190402326916,8.18187034067102,8.65424857024229,8.86663688195176,8.80682266731932,8.97013493439662,8.16641875233232,8.04184009035266,6.87740680580543,7.20789280573507,7.35410484964575,7.09764710599743,6.39204471637321,11.0109613898903,13.4592334395326,9.82310274522942,9.83082314722623
AFG,Afghanistan,18:_India +,D,GWP_100_CO2,Consumption,25.5429189030078,20.2896155173101,11.9582957399743,11.5039994028061,7.37761757405236,7.01333276427695,7.80728503138496,9.0824158827562,9.06532351770902,9.4461570589183,9.13512966002558,8.95533517008252,8.24383500584389,5.90815331273418,7.37586505737814,10.6506518002397,12.2387783192287,13.5178536856256,29.7983720952626,51.6542711593059,56.0492519861203,58.482473994698,56.6311859202932,94.5735245362865,92.5155087756298,89.0669605357923
AGO,Angola,10:_Southern_Africa,D,GWP_100_CO2,Consumption,134.792882260153,146.487037799136,150.115139368819,95.8872719153143,171.4510220877,202.361805570571,221.93024117127,252.020032987694,268.885874405318,234.127377290966,221.903934803651,242.167364716186,254.072050066129,228.702000406368,206.849859054029,177.423937638884,248.982871502316,256.482574066114,293.309752412782,343.047196687347,359.948981322675,372.618080961458,431.585502941796,488.62470112927,513.276643949232,530.153258923219
AIA,Anguilla,04:_Rest Central America,D,GWP_100_CO2,Consumption,0.005766169464613,0.00606875680434249,0.00662904404205252,0.00700040196489605,0.00725524015689473,0.00732056027928113,0.00797127078211062,0.0076045768483233,0.0106140999524861,0.00930960615095012,0.0111136439092906,0.0124635450195957,0.0122377382816343,0.0126255790926668,0.0122833769004739,0.0121609166630629,0.0118001415870255,0.0120648848379691,0.012262910716763,0.0125243869362263,0.0125010371900942,0.013937607591689,0.013924861249689,0.0150163073013071,0.0149348442600224,0.0149933795547321
ALB,Albania,12:_Central Europe,I,GWP_100_CO2,Consumption,22.3461299501832,13.1619713855442,9.06086716934767,14.9230968177333,16.5584649613462,12.0090118432876,10.7815958846322,10.1926558854694,12.282898424667,13.3386292978364,21.8679187294128,21.0584977981286,23.3531725632145,12.998945104599,16.5744580156808,14.1024796434718,10.0641209738601,7.22592033937422,1.31745115361667,2.06748405987478,2.55518954331931,3.89285817189161,1.58902460687359,1.55107690670044,1.82128715456683,1.7607609533238
ANT,Netherlands Antilles,04:_Rest Central America,D,GWP_100_CO2,Consumption,66.8665582304994,68.7524655883391,72.2260539473159,65.5373392425166,70.8012782392796,74.3270031402464,77.2361543028585,77.5604103977516,116.952283346308,111.985822656707,98.1856422447521,97.6727327286601,95.6361719570828,90.5875727957002,86.7145856207281,83.3003760540094,80.4216478173898,82.532279255714,95.2514117308913,90.8798739267668,88.7246939671164,96.8691576824785,101.503851000083,103.594095690184,74.7734094451492,75.7383998702822
ARE,United Arab Emirates,17:_Middle_East,D,GWP_100_CO2,Consumption,357.043180830093,360.082620874485,380.765050895677,433.273764128755,475.419406889817,500.179507885773,520.670475227233,553.123594173072,537.9790992922,555.936022770735,604.401397025567,669.558971867893,661.043209581426,777.075347384952,927.519714565457,926.17382338928,1018.49803511926,1037.78345614994,1345.06787833832,1200.54538008075,1133.72642958544,955.812224774335,1297.59052135167,1366.71298298215,1418.19608147366,1464.02169364301
ARG,Argentina,06:_Rest South America,D,GWP_100_CO2,Consumption,2466.72935550106,2598.72020833958,2604.83674376186,2724.52661896838,2696.63032081645,2710.20962225095,2785.88088950451,2703.95742415574,2781.47843212201,3072.98557221283,3192.19631740073,3036.46062201291,2850.67930229846,2979.96916460955,3067.1495024438,3296.14553245461,3641.18373988421,3967.55654488998,4022.51201436936,4057.193214713,4351.85169417746,4320.23825383962,4633.67341206704,4727.36615287606,4737.11932515853,4812.97122923781
ARM,Armenia,16:_Russia +,I,GWP_100_CO2,Consumption,151.21776205,194.0766922,132.73745702,26.188417688,27.199144083,38.655975988,25.256760744,60.8098258855,46.2206065668,36.1214942271,38.4225757414,37.338874308,26.5345957175,28.7676975008,31.143007756,36.876676088,36.381590112,47.9614853154,50.50400246,40.02945535,35.20062478,44.67892574,57.47149834,55.46341976,60.4174667,45.0126560832
ATG,Antigua and Barbuda,04:_Rest Central America,D,GWP_100_CO2,Consumption,2.71081244949656,2.94653632497912,3.14025828274541,2.82894943535619,3.41799054851706,3.40058153765089,3.55693430866546,3.35152773442383,5.05365001480296,5.02501223754296,4.40577397749833,4.32727826666194,4.43346437569018,5.0326434693382,4.78424895326073,4.90004063042635,4.52372743691911,4.42137781566417,4.63384613390598,5.25317789066021,5.06998752687079,4.91721140974325,8.47040809133695,8.41244236373013,5.81867351415513,6.3884020348333
AUS,Australia,24:_Oceania,I,GWP_100_CO2,Consumption,2547.04956977796,2602.42228414105,2619.89731513513,2663.57318731519,2635.39822921136,2763.83301725494,2897.71727454909,2996.94430621355,3240.8563440095,3207.7048508137,3264.55952676024,3274.99751871186,3603.666818832,3589.82377597574,3765.05162497217,3841.4734931809,3904.27443871079,3967.89313481856,4007.08937638435,4243.21805182721,4014.98466096807,3973.02832846896,3933.92649163126,3725.22886576153,3445.52125566834,3583.44824722876
AUT,Austria,11:_OECD_Europe,I,GWP_100_CO2,Consumption,240.94196397089,265.365138637442,228.717040884445,233.167506644551,234.961713612692,258.227420370366,285.926716618365,271.488367465361,260.924373903797,255.593832033988,241.376391086033,274.262368802672,271.225018360397,301.602190326602,298.203781172572,282.623552622666,264.752106544325,255.983435429234,248.39962872309,231.774012777928,270.991828750335,255.232469379421,234.421486129791,229.738230763051,200.200826877477,216.390503968377
AZE,Azerbaijan,16:_Russia +,I,GWP_100_CO2,Consumption,187.890596798296,187.191916662569,183.06070035313,212.852942772591,250.571406994128,354.034984037155,413.565663306925,432.734134043558,549.292504521687,644.432095671783,664.013170086722,623.495107219229,628.068171365131,688.37548011688,651.347352908122,676.693831020373,727.21139396579,481.735887994342,463.070485426461,365.257861223756,344.06458426424,363.618038159583,374.144044746104,371.125952535533,403.020236540005,416.834973887512
BDI,Burundi,09:_Eastern_Africa,D,GWP_100_CO2,Consumption,2.49356259687305,3.49652559787498,3.35646092608556,3.45454010871298,3.18844938925116,3.37434251111575,3.78461331385165,4.09467819278466,4.69374599683985,4.6875211021872,3.3085730125345,4.36934509123655,4.43918111329695,4.57636722369865,4.53678703393809,3.6101427560859,3.8898622295476,3.76400840640394,2.32178777630208,2.41726792624708,2.36504204212504,2.5926972963107,2.64114344987404,2.09785157492032,2.36173664001637,2.26056978640116
BEL,Belgium,11:_OECD_Europe,I,GWP_100_CO2,Consumption,487.019841063716,526.734170817039,517.633127677247,535.840659174549,550.951863010816,564.493525869078,637.324688975649,583.439736786068,605.95293757677,554.328221427433,564.173789792383,559.08553018753,525.702416983942,550.923599617233,551.220824697784,551.665534966668,471.300675401382,440.250147307476,428.470260818732,421.643782206981,455.190469248509,372.935387037744,387.955810051077,386.051322035269,330.542767333391,360.392648675369
