Data;DsDusznikMOB-BaP(PM10)-24g;DsGlogWiStwo-BaP(PM10)-24g;DsJaworMOB-BaP(PM10)-24g;DsJelGorSoko-BaP(PM10)-24g;DsLegAlRzecz-BaP(PM10)-24g;DsNowRudJezi-BaP(PM10)-24g;DsOlawZolnAK-BaP(PM10)-24g;DsOlesBrzozo-BaP(PM10)-24g;DsOsieczow21-BaP(PM10)-24g;DsPolKasztan-BaP(PM10)-24g;DsSwidnFolwa-BaP(PM10)-24g;DsSzczaKolej-BaP(PM10)-24g;DsWalbrzWyso-BaP(PM10)-24g;DsWrocOrzech-BaP(PM10)-24g;DsWrocWybCon-BaP(PM10)-24g;DsZgorBohGet-BaP(PM10)-24g;DsZlotoStasz-BaP(PM10)-24g;KpBrodKochan-BaP(PM10)-24g;KpBydWarszaw-BaP(PM10)-24g;KpCiechTezni-BaP(PM10)-24g;KpGrudSienki-BaP(PM10)-24g;KpInowSolank-BaP(PM10)-24g;KpKoniczynka-BaP(PM10)-24g;KpNaklSkargi-BaP(PM10)-24g;KpToruDziewu-BaP(PM10)-24g;KpWieniZdroj-BaP(PM10)-24g;KpWloclGniaz-BaP(PM10)-24g;KpZielBoryTu-BaP(PM10)-24g;LbBiaPodOrze-BaP(PM10)-24g;LbChelPolan-BaP(PM10)-24g;LbKrasKoszar-BaP(PM10)-24g;LbLubSliwins-BaP(PM10)-24g;LbZamoHrubie-BaP(PM10)-24g;LdBelchatEdward-BaP(PM10)-24g;LdBrzeReform-BaP(PM10)-24g;LdKutnKosciu-BaP(PM10)-24g;LdLodzLegion-BaP(PM10)-24g;LdLodzRudzka-BaP(PM10)-24g;LdLowiczSien-BaP(PM10)-24g;LdOpocCurieSk-BaP(PM10)-24g;LdPabiKilins-BaP(PM10)-24g;LdParzniUjWo-BaP(PM10)-24g;LdPioTrKraPr-BaP(PM10)-24g;LdRadomsRoln-BaP(PM10)-24g;LdRawaNiepod-BaP(PM10)-24g;LdSieraPolna-BaP(PM10)-24g;LdSkierKonop-BaP(PM10)-24g;LdToMaSwAnto-BaP(PM10)-24g;LdUniejTermy-BaP(PM10)-24g;LdWieluPOW12-BaP(PM10)-24g;LdZduWoKrole-BaP(PM10)-24g;LuGorzKosGdy-BaP(PM10)-24g;LuGorzPilsud-BaP(PM10)-24g;LuNowaSolMOB-BaP(PM10)-24g;LuSulecDudka-BaP(PM10)-24g;LuWsKaziWiel-BaP(PM10)-24g;LuZarySzyman-BaP(PM10)-24g;LuZielKrotka-BaP(PM10)-24g;MpBochKonfed-BaP(PM10)-24g;MpGorlKrasin-BaP(PM10)-24g;MpKrakAlKras-BaP(PM10)-24g;MpKrakBujaka-BaP(PM10)-24g;MpKrakBulwar-BaP(PM10)-24g;MpKrakOsPias-BaP(PM10)-24g;MpKrakSwoszo-BaP(PM10)-24g;MpKrakWadow-BaP(PM10)-24g;MpKrakZloRog-BaP(PM10)-24g;MpKrynicDiet-BaP(PM10)-24g;MpNiepo3Maja-BaP(PM10)-24g;MpNoSaczNadb-BaP(PM10)-24g;MpNoTargPSlo-BaP(PM10)-24g;MpOlkuCegiel-BaP(PM10)-24g;MpOswiecBema-BaP(PM10)-24g;MpSuchaNiesz-BaP(PM10)-24g;MpSzymbaGorl-BaP(PM10)-24g;MpTarBitStud-BaP(PM10)-24g;MpTrzebOsZWM-BaP(PM10)-24g;MpTuchChopin-BaP(PM10)-24g;MpZabieWapie-BaP(PM10)-24g;MpZakopaSien-BaP(PM10)-24g;MzGutyDuCzer-BaP(PM10)-24g;MzKonJezMos-BaP(PM10)-24g;MzLegZegrzyn-BaP(PM10)-24g;MzMinMazKaziMOB-BaP(PM10)-24g;MzOstroHalle-BaP(PM10)-24g;MzOtwoBrzozo-BaP(PM10)-24g;MzPiasPulask-BaP(PM10)-24g;MzPlocKroJad-BaP(PM10)-24g;MzRad25Czerw-BaP(PM10)-24g;MzSiedKonars-BaP(PM10)-24g;MzWarAKrzywo-BaP(PM10)-24g;MzWarAlNiepo-BaP(PM10)-24g;MzWarBajkowa-BaP(PM10)-24g;MzWarChrosci-BaP(PM10)-24g;OpNysaRodzie-BaP(PM10)-24g;OpOpoleOsAKr-BaP(PM10)-24g;OpPrudPodgor-BaP(PM10)-24g;OpZdziePiast-BaP(PM10)-24g;PdBialWaszyn-BaP(PM10)-24g;PdSuwPulaskp-BaP(PM10)-24g;PkDebiGrottg-BaP(PM10)-24g;PkHorZdrParkMOB-BaP(PM10)-24g;PkIwonZdrRab-BaP(PM10)-24g;PkJarosPruch-BaP(PM10)-24g;PkJasloSikor-BaP(PM10)-24g;PkKrosKletow-BaP(PM10)-24g;PkMielPogodn-BaP(PM10)-24g;PkNiskoSzkla-BaP(PM10)-24g;PkPrzemGrunw-BaP(PM10)-24g;PkRymZdrPark-BaP(PM10)-24g;PkRzeszRejta-BaP(PM10)-24g;PkSanoSadowa-BaP(PM10)-24g;PkStWolWoPol-BaP(PM10)-24g;PkTarnDabrow-BaP(PM10)-24g;PmGdaLecz08m-BaP(PM10)-24g;PmKosTargo12-BaP(PM10)-24g;SkBuskRokosz-BaP(PM10)-24g;SkKielKusoci-BaP(PM10)-24g;SkKielTargow-BaP(PM10)-24g;SkSkarZielnaMOB-BaP(PM10)-24g;SkSolecZdroj-BaP(PM10)-24g;SkStaraZlota-BaP(PM10)-24g;SlBielKossak-BaP(PM10)-24g;SlCzestoBacz-BaP(PM10)-24g;SlDabro1000L-BaP(PM10)-24g;SlGodGliniki-BaP(PM10)-24g;SlKatoKossut-BaP(PM10)-24g;SlKnurJedNar-BaP(PM10)-24g;SlMyszMiedzi-BaP(PM10)-24g;SlPszczBoged-BaP(PM10)-24g;SlRybniBorki-BaP(PM10)-24g;SlTarnoLitew-BaP(PM10)-24g;SlZywieKoper-BaP(PM10)-24g;WmElbBazynsk-BaP(PM10)-24g;WmGoldUzdrowMOB-BaP(PM10)-24g;WmIlawAnders-BaP(PM10)-24g;WmNiTraugutt-BaP(PM10)-24g;WmOlsPuszkin-BaP(PM10)-24g;WmOstrPilsud-BaP(PM10)-24g;WmPuszczaBor-BaP(PM10)-24g;WpGniePaczko-BaP(PM10)-24g;WpKaliSawick-BaP(PM10)-24g;WpLeszKiepur-BaP(PM10)-24g;WpNoTomSzpit-BaP(PM10)-24g;WpOstWieWyso-BaP(PM10)-24g;WpPilaKusoci-BaP(PM10)-24g;WpPoznChwial-BaP(PM10)-24g;WpWagrowLipo-BaP(PM10)-24g;ZpKolZolkiew-BaP(PM10)-24g;ZpKoszSpasow-BaP(PM10)-24g;ZpMyslZaBram-BaP(PM10)-24g;ZpSzczAndr01-BaP(PM10)-24g;ZpSzczBudzWosMOB-BaP(PM10)-24g;ZpSzczec1Maj-BaP(PM10)-24g;ZpSzczecPrze-BaP(PM10)-24g;ZpSzczPils02-BaP(PM10)-24g
21.10.2019 00:00;2,833;1,424;1,515;2,023;1,881;15,012;;2,149;1,536;0,491;0,975;2,574;2,633;1,812;1,485;4,213;0,67;4,4757;3,614496;6,27255;4,1127;1,420318;3,9943;4,914102;2,3326;;3,667805;;4,38;2,57;3,26;2,3;2,44;2,731636;3,96561;1,963065;1,291013;5,85839;3,484104;5,380208;3,406545;0,883532;5,371636;5,932519;4,176883;3,886649;3,420208;7,73761;1,624416;3,480052;3,305247;1,39;1,01;2,87;1,73;2,75;1,07;0,7;1,92;0,68;5,28;2,57351;5,96;3,22;2,18;3,11;3,48;1,37;3,71;5,2;14,83;4,68;9,36;11,18;0,44;1,96;2,33;7,7;7,5;4,42;;1,56971;4,14141;2,85978;1,40475;7,0069;1,8899;1,07244;1,70949;1,3475;0,89165;0,96415;2,55031;1,65358;2,592;3,629;2,273;15,877;1,850983;1,950751;2,21;1,5;0,219;2,78;1,52;0,99;1,6;4,9;1,67;0,36;1,81;1,22;1,73;3,9;;3,8;2,42;4,95;;3,98;1,59;5,22;1,46;3,6;3,68;12,45;2,7;;;7,06;11,2;2,65;5,3;1,27;;2,88;2,88;1,08;1,87;0,43;7,27;1,02;0,82;5,28;1,29;5,08;6,43;3,81;0,44;0,72;2,53;;1,17;1,36;2,39;1,1
22.10.2019 00:00;2,833;1,424;1,515;2,023;1,881;15,012;;2,149;1,536;0,491;0,975;2,574;2,633;1,812;1,485;4,213;0,67;4,4757;3,614496;6,27255;4,1127;1,420318;3,9943;4,914102;2,3326;;3,667805;;4,38;2,57;3,26;2,3;2,44;2,731636;3,96561;1,963065;1,291013;5,85839;3,484104;5,380208;3,406545;0,883532;5,371636;5,932519;4,176883;3,886649;3,420208;7,73761;1,624416;3,480052;3,305247;1,39;1,01;2,87;1,73;2,75;1,07;0,7;1,92;0,68;5,28;2,57351;5,96;3,22;2,18;3,11;3,48;1,37;3,71;5,2;14,83;4,68;9,36;11,18;0,44;1,96;2,33;7,7;7,5;4,42;;1,56971;4,14141;2,85978;1,40475;7,0069;1,8899;1,07244;1,70949;1,3475;0,89165;0,96415;3,56199;1,65358;2,592;3,629;2,273;15,877;1,850983;1,950751;2,21;1,5;0,219;2,78;1,52;0,99;1,6;4,9;1,67;0,36;1,81;1,22;1,73;3,9;;3,8;2,42;4,95;;3,98;1,59;5,22;1,46;3,6;3,68;12,45;2,7;;;7,06;11,2;2,65;5,3;1,27;;2,88;2,88;1,08;1,87;0,43;7,27;1,02;0,82;5,28;1,29;5,08;6,43;3,81;0,44;0,72;2,53;0,67;1,17;1,36;2,39;1,1
23.10.2019 00:00;2,833;1,424;1,515;2,023;1,881;15,012;;2,149;1,536;0,491;0,975;2,574;2,633;1,812;1,485;4,213;0,67;4,4757;3,614496;6,27255;4,1127;1,420318;3,9943;4,914102;2,3326;;3,667805;;4,38;2,57;3,26;2,3;2,44;2,731636;3,96561;1,963065;1,291013;5,85839;3,484104;5,380208;3,406545;0,883532;5,371636;5,932519;4,176883;3,886649;3,420208;7,73761;1,624416;3,480052;3,305247;1,39;1,01;2,87;1,73;2,75;1,07;0,7;1,92;0,68;5,28;2,57351;5,96;3,22;2,18;3,11;3,48;1,37;3,71;5,2;14,83;4,68;9,36;11,18;0,44;1,96;2,33;7,7;7,5;4,42;;1,56971;4,14141;2,85978;1,40475;7,0069;1,8899;1,07244;1,70949;1,3475;0,89165;0,96415;3,56199;1,65358;2,592;3,629;2,273;15,877;1,850983;1,950751;2,21;1,5;0,219;2,78;1,52;0,99;1,6;4,9;1,67;0,36;1,81;1,22;1,73;3,9;;3,8;2,42;4,95;;3,98;1,59;5,22;1,46;3,6;3,68;12,45;2,7;;;7,06;11,2;2,65;5,3;1,27;;2,88;2,88;1,08;1,87;0,43;7,27;1,02;0,82;5,28;1,29;5,08;6,43;3,81;0,44;0,72;2,53;0,67;1,17;1,36;2,39;1,1
24.10.2019 00:00;2,833;1,424;1,515;2,023;1,881;15,012;;2,149;1,536;0,491;0,975;2,574;2,633;1,812;1,485;4,213;0,67;4,4757;3,614496;6,27255;4,1127;1,420318;3,9943;4,914102;2,3326;;3,667805;;4,38;2,57;3,26;2,3;2,44;2,731636;3,96561;1,963065;1,291013;5,85839;3,484104;5,380208;3,406545;0,883532;5,371636;5,932519;4,176883;3,886649;3,420208;7,73761;1,624416;3,480052;3,305247;1,39;1,01;2,87;1,73;2,75;1,07;0,7;1,92;0,68;5,28;2,57351;5,96;3,22;2,18;3,11;3,48;1,37;3,71;5,2;14,83;4,68;9,36;11,18;0,44;1,96;2,33;7,7;7,5;4,42;;1,56971;4,14141;2,85978;1,40475;7,0069;1,8899;1,07244;1,70949;1,3475;0,89165;0,96415;3,56199;1,65358;2,592;3,629;2,273;15,877;1,850983;1,950751;2,21;1,5;0,219;2,78;1,52;0,99;1,6;4,9;1,67;0,36;1,81;1,22;1,73;3,9;0,72;3,8;2,42;4,95;;3,98;1,59;5,22;1,46;3,6;3,68;12,45;2,7;;;7,06;11,2;2,65;5,3;1,27;;2,88;2,88;1,08;1,87;0,43;7,27;1,02;0,82;5,28;1,29;5,08;6,43;3,88;0,44;0,72;2,53;0,67;1,17;1,36;2,39;1,1
25.10.2019 00:00;2,833;1,424;1,515;2,023;1,881;15,012;;2,149;1,536;0,491;0,975;2,574;2,633;1,812;1,485;4,213;0,67;4,4757;3,614496;6,27255;4,1127;1,420318;3,9943;4,914102;2,3326;;3,667805;;4,38;2,57;3,26;2,3;2,44;2,731636;3,96561;1,963065;1,291013;5,85839;3,484104;5,380208;3,406545;0,883532;5,371636;5,932519;4,176883;3,886649;3,420208;7,73761;1,624416;3,480052;3,305247;1,39;1,01;2,87;1,73;2,75;1,07;0,7;1,92;0,68;5,28;2,57351;5,96;3,22;2,18;3,11;3,48;1,37;3,71;5,2;14,83;4,68;9,36;11,18;0,44;1,96;2,33;7,7;7,5;4,42;;1,56971;4,14141;2,85978;1,40475;7,0069;1,8899;1,07244;1,70949;1,3475;0,89165;0,96415;3,56199;1,65358;2,592;3,629;2,273;15,877;1,850983;1,950751;2,21;1,5;0,219;2,78;1,52;0,99;1,6;4,9;1,67;0,36;1,81;1,22;1,73;3,9;0,72;3,8;2,42;4,95;;3,98;1,59;5,22;1,46;3,6;3,68;12,45;2,7;;;7,06;11,2;2,65;5,3;1,27;;;2,88;1,08;;0,43;7,27;1,02;0,82;5,28;1,28;5,08;6,43;3,88;0,44;0,72;2,53;0,67;1,17;1,36;2,39;1,1
26.10.2019 00:00;2,833;1,424;1,515;2,023;1,881;15,012;;2,149;1,536;0,491;0,975;2,574;2,633;1,812;1,485;4,213;0,67;4,4757;3,614496;6,27255;4,1127;1,420318;3,9943;4,914102;2,3326;;3,667805;;4,38;2,57;3,26;2,3;2,44;2,731636;3,96561;1,963065;1,291013;5,85839;3,484104;5,380208;3,406545;0,883532;5,371636;5,932519;4,176883;3,886649;3,420208;7,73761;1,624416;3,480052;3,305247;1,39;1,01;2,87;1,73;2,75;1,07;0,7;1,92;0,68;5,28;2,57351;5,96;3,22;2,18;3,11;3,48;1,37;3,71;5,2;14,83;4,68;9,36;11,18;0,44;1,96;2,33;7,7;7,5;4,42;;1,56971;4,14141;2,85978;1,40475;7,0069;1,8899;1,07244;1,70949;1,3475;0,89165;0,96415;3,56199;1,65358;2,592;3,629;2,273;15,877;1,850983;1,950751;2,21;1,5;0,219;2,78;1,52;0,99;1,6;4,9;1,67;0,36;1,81;1,22;1,73;3,9;0,72;3,8;2,42;4,95;;3,98;1,59;5,22;1,46;3,6;3,68;12,45;2,7;;;7,06;11,2;2,65;5,3;1,27;;2,88;2,88;1,08;1,87;0,43;7,27;1,02;;5,28;1,29;5,08;6,43;3,88;0,44;0,72;2,53;0,67;1,17;1,36;2,39;1,1
27.10.2019 00:00;2,833;1,424;1,515;2,023;1,881;15,012;;2,149;1,536;0,491;0,975;2,574;2,633;1,812;1,485;4,213;0,67;4,4757;3,614496;6,27255;4,1127;1,420318;3,9943;4,914102;2,3326;;3,667805;;4,38;2,57;3,26;2,3;2,44;2,731636;3,96561;1,963065;1,291013;5,85839;3,484104;5,380208;3,406545;0,883532;5,371636;5,932519;4,176883;3,886649;3,420208;7,73761;1,624416;3,480052;3,305247;1,39;1,01;2,87;1,73;2,75;1,07;0,7;1,92;0,68;5,28;2,57351;5,96;3,22;2,18;3,11;3,48;1,37;3,71;5,2;14,83;;9,36;11,18;0,44;1,96;2,33;7,7;7,5;4,42;;1,56971;4,14141;2,85978;1,40475;7,0069;1,8899;1,07244;1,70949;1,3475;0,89165;;3,56199;1,65358;2,592;3,629;2,273;15,877;1,850983;1,950751;2,21;1,5;0,219;2,78;1,52;0,99;1,6;4,9;1,67;0,36;1,81;1,22;1,73;3,9;0,72;3,8;2,42;4,95;;3,98;1,59;5,22;1,46;3,6;3,68;12,45;2,7;;;7,06;11,2;2,65;5,3;;;2,88;2,88;1,08;1,87;0,43;;1,02;;5,28;1,29;5,08;6,43;3,88;0,44;0,72;2,53;0,67;1,17;1,36;2,39;1,1
28.10.2019 00:00;3,883;6,759;3,704;3,781;4,363;11,194;;3,372;1,977;2,257;1,913;7,984;6,71;3,102;4,101;1,964;3,198;9,0378;9,301784;9,952848;6,7251;2,037165;1,6337;10,014919;4,1504;4,134105;7,94691;0,529244;10,43;4,32;9,78;5,9;9,18;5,857506;9,754026;5,778338;8,04039;13,751221;8,329195;10,914961;7,77787;2,478857;14,60826;10,226753;7,848156;8,629299;12,665818;9,239636;4,088156;10,063532;12,74826;1,72;2,05;8,06;1,78;4,05;7,58;1,78;13,76;4,81;5,44;5,87562;10,47;8,73;7,96;8,44;9,42;3,05;7,97;16,15;24,98;17,1;13,11;;2,33;8,65;9,42;15,51;16,79;8,29;;;5,88818;5,10825;2,6646;7,55609;5,04099;2,14485;4,59489;3,34846;2,05303;2,53466;5,91964;3,26568;5,184;4,406;5,067;14,255;1,918376;2,7397;7,3;5,8;1,13;11,8;5,8;6,5;7,1;5,7;3,3;2,13;6,9;5,5;4,6;5,9;2,1;8,9;7,71;8,08;15,83;7,94;2,58;3,86;5,54;6,62;;17,33;6,12;13,66;13,92;;23,33;;12,32;;;3,59;1,84;1,47;1,92;0,76;;1,96;;;2,84;;;3,88;1,31;1,87;10,72;2,94;5,15;3,91;8,26;3,63
29.10.2019 00:00;3,883;6,759;3,704;3,781;4,363;11,194;;3,372;1,977;2,257;1,913;7,984;6,71;3,102;4,101;1,964;3,198;9,0378;9,301784;9,952848;6,7251;2,037165;1,6337;10,014919;4,1504;4,134105;7,94691;0,529244;10,43;4,32;9,78;5,9;9,18;5,857506;9,754026;5,778338;8,04039;13,751221;8,329195;10,914961;7,77787;2,478857;14,60826;10,226753;7,848156;8,629299;12,665818;9,239636;4,088156;10,063532;12,74826;1,72;2,05;8,06;1,78;4,05;7,58;1,78;13,76;4,81;5,44;5,87562;10,47;8,73;7,96;8,44;9,42;3,05;7,97;16,15;24,98;17,1;13,11;;2,33;8,65;9,42;15,51;16,79;8,29;2,06102;;5,88818;5,10825;2,6646;7,55609;5,04099;2,14485;4,59489;3,34846;2,05303;2,53466;5,91964;3,26568;5,184;4,406;5,067;14,255;1,918376;2,7397;7,3;5,8;1,13;11,8;5,8;6,5;7,1;5,7;3,3;2,13;6,9;;4,6;5,9;2,1;8,9;7,71;8,08;15,83;7,94;2,58;3,86;5,54;6,62;;17,33;6,12;13,66;13,92;;23,33;;12,32;;0,82;3,59;1,84;1,47;1,92;0,76;;1,96;;;2,84;;;3,88;1,31;1,87;10,72;2,94;5,15;3,91;8,26;3,63
30.10.2019 00:00;3,883;6,759;3,704;3,781;4,363;11,194;;3,372;1,977;2,257;1,913;7,984;6,71;3,102;4,101;1,964;3,198;9,0378;9,301784;9,952848;6,7251;2,037165;1,6337;10,014919;4,1504;4,134105;7,94691;0,529244;10,43;4,32;9,78;5,9;9,18;5,857506;9,754026;5,778338;8,04039;13,751221;8,329195;10,914961;7,77787;2,478857;14,60826;10,226753;7,848156;8,629299;12,665818;9,239636;4,088156;10,063532;12,74826;1,72;2,05;8,06;1,78;4,05;7,58;1,78;13,76;4,81;5,44;5,87562;10,47;8,73;7,96;8,44;9,42;3,05;7,97;16,15;24,98;17,1;13,11;;2,33;8,65;9,42;15,51;16,79;8,29;;;5,88818;5,10825;2,6646;7,55609;5,04099;2,14485;4,59489;3,34846;2,05303;2,53466;5,91964;3,26568;5,184;4,406;5,067;14,255;1,918376;2,7397;7,3;5,8;1,13;11,8;5,8;6,5;7,1;5,7;3,3;2,13;6,9;5,5;4,6;5,9;2,1;8,9;7,71;8,08;15,83;7,94;2,58;3,86;5,54;6,62;;17,33;6,12;13,66;13,92;;23,33;;12,32;2,53;0,82;3,59;1,84;1,47;1,92;0,76;;1,96;;;2,85;;;3,88;1,31;1,87;10,72;2,94;5,15;3,91;8,26;3,63
31.10.2019 00:00;3,883;6,759;3,704;3,781;4,363;11,194;;3,372;1,977;2,257;1,913;7,984;6,71;3,102;4,101;1,964;3,198;9,0378;9,301784;9,952848;6,7251;2,037165;1,6337;10,014919;4,1504;4,134105;7,94691;0,529244;10,43;4,32;9,78;5,9;9,18;5,857506;9,754026;5,778338;8,04039;13,751221;8,329195;10,914961;7,77787;2,478857;14,60826;10,226753;7,848156;8,629299;12,665818;9,239636;4,088156;10,063532;12,74826;1,72;2,05;8,06;1,78;4,05;7,58;1,78;13,76;4,81;5,44;5,87562;10,47;8,73;7,96;8,44;9,42;3,05;7,97;16,15;24,98;17,1;13,11;;2,33;8,65;9,42;15,51;16,79;8,29;2,06102;;5,88818;5,10825;2,6646;7,55609;5,04099;2,14485;4,59489;3,34846;2,05303;2,53466;5,91964;3,26568;5,184;4,406;5,067;14,255;1,918376;2,7397;7,3;5,8;1,13;11,8;5,8;6,5;7,1;5,7;3,3;2,13;6,9;5,5;4,6;5,9;2,1;8,9;7,71;8,08;15,83;7,94;2,58;3,86;5,54;6,62;;17,33;6,12;13,66;13,92;;23,33;;12,32;2,53;0,82;3,59;1,84;1,47;1,92;0,76;;1,96;;;2,86;;;3,88;1,31;1,87;10,72;2,94;5,15;3,91;8,26;3,63
01.11.2019 00:00;3,883;6,759;3,704;3,781;4,363;11,194;;3,372;1,977;2,257;1,913;7,984;6,71;3,102;4,101;1,964;3,198;9,0378;9,301784;9,952848;6,7251;2,037165;1,6337;10,014919;4,1504;4,134105;7,94691;0,529244;10,43;4,32;9,78;5,9;9,18;5,857506;9,754026;5,778338;8,04039;13,751221;8,329195;10,914961;7,77787;2,478857;14,60826;;7,848156;8,629299;12,665818;9,239636;4,088156;10,063532;12,74826;1,72;2,05;8,06;1,78;4,05;7,58;1,78;13,76;4,81;5,44;5,87562;10,47;8,73;7,96;8,44;9,42;3,05;7,97;16,15;24,98;17,1;13,11;;2,33;8,65;9,42;15,51;16,79;8,29;2,06102;4,25223;5,88818;5,10825;2,6646;7,55609;5,04099;2,14485;4,59489;3,34846;2,05303;2,53466;5,91964;3,26568;5,184;4,406;5,067;14,255;1,918376;2,7397;7,3;5,8;1,13;11,8;5,8;6,5;7,1;5,7;3,3;2,13;6,9;5,5;4,6;5,9;2,1;8,9;7,71;8,08;15,83;7,94;2,58;3,86;5,54;6,62;;17,33;6,12;13,66;13,92;;23,33;;12,32;2,53;0,82;3,59;1,84;1,47;1,92;0,76;;1,96;;;2,86;;;4,94;1,31;1,87;10,72;2,94;5,15;3,91;8,26;3,63
02.11.2019 00:00;3,883;6,759;3,704;3,781;4,363;11,194;;3,372;1,977;2,257;1,913;7,984;6,71;3,102;4,101;1,964;3,198;9,0378;9,301784;9,952848;6,7251;2,037165;1,6337;10,014919;4,1504;4,134105;7,94691;0,529244;10,43;4,32;9,78;5,9;9,18;5,857506;9,754026;5,778338;8,04039;13,751221;8,329195;10,914961;7,77787;2,478857;14,60826;;7,848156;8,629299;12,665818;9,239636;4,088156;10,063532;12,74826;1,72;2,05;8,06;1,78;4,05;7,58;1,78;13,76;4,81;5,44;5,87562;10,47;8,73;7,96;8,44;9,42;3,05;7,97;16,15;24,98;17,1;13,11;;2,33;8,65;9,42;15,51;16,79;8,29;2,06102;4,25223;5,88818;5,10825;2,6646;7,55609;5,04099;2,14485;4,59489;3,34846;2,05303;2,53466;5,91964;3,26568;5,184;4,406;5,067;14,255;1,918376;2,7397;7,3;5,8;1,13;11,8;5,8;6,5;7,1;5,7;3,3;2,13;6,9;;4,6;5,9;2,1;8,9;7,71;8,08;15,83;7,94;2,58;3,86;5,54;6,62;;17,33;6,12;13,66;13,92;;23,33;;12,32;2,53;0,82;3,59;1,84;1,47;1,92;0,76;;1,96;;;2,85;;;4,94;1,31;1,87;10,72;2,94;5,15;3,91;8,26;3,63
03.11.2019 00:00;3,883;6,759;3,704;3,781;4,363;11,194;;3,372;1,977;2,257;1,913;7,984;6,71;3,102;4,101;1,964;3,198;9,0378;9,301784;9,952848;6,7251;2,037165;1,6337;10,014919;4,1504;4,134105;7,94691;0,529244;10,43;4,32;9,78;5,9;9,18;5,857506;9,754026;5,778338;8,04039;13,751221;8,329195;10,914961;7,77787;2,478857;14,60826;10,226753;7,848156;8,629299;12,665818;9,239636;4,088156;10,063532;12,74826;1,72;2,05;8,06;1,78;4,05;7,58;1,78;13,76;4,81;5,44;5,87562;10,47;8,73;7,96;8,44;9,42;3,05;7,97;16,15;24,98;17,1;13,11;;2,33;8,65;9,42;15,51;16,79;8,29;2,06102;4,25223;5,88818;5,10825;2,6646;7,55609;5,04099;2,14485;4,59489;3,34846;2,05303;2,53466;5,91964;3,26568;5,184;4,406;5,067;14,255;1,918376;2,7397;7,3;5,8;1,13;11,8;5,8;6,5;7,1;5,7;3,3;2,13;6,9;;4,6;5,9;2,1;8,9;7,71;8,08;15,83;7,94;2,58;3,86;5,54;6,62;;17,33;6,12;13,66;13,92;;23,33;;12,32;2,53;0,82;3,59;1,84;1,47;1,92;0,76;;1,96;;;2,86;;;4,94;1,31;1,87;10,72;2,94;5,15;3,91;8,26;3,63
04.11.2019 00:00;2,094;2,609;3,688;2,467;3,683;15,44;;3,935;;2,393;4,006;6,193;5,417;2,837;2,567;2,583;3,088;5,0201;4,259554;2,954689;4,7898;3,835841;2,5849;8,065724;3,347;3,408823;3,356982;0,872619;4,57;3,8;4,61;1,71;4,95;2,393766;4,314156;2,380909;2,913182;7,287792;4,990519;5,894545;4,778182;1,956104;;8,701818;5,665584;5,016104;6,002468;6,928701;2,509221;3,403377;5,568831;7,35;2,85;8,46;1,91;10,89;6,86;20,05;11,61;4,32;8,08;6,04996;8,74;9,16;5,74;9,53;7;2,05;7,48;16,96;31,09;10,87;12,13;16,85;4,95;5,42;7,69;13,13;14,89;9,3;1,07819;2,18096;6,41707;4,77149;2,73232;4,77333;3,18808;1,8547;2,72994;1,39958;1,48266;1,99028;3,35896;2,44668;6,739;4,277;5,175;13,933;1,324664;2,84504;8,8;4,1;0,79;3,6;3,8;1,84;3,3;3,04;3,2;1,18;3,6;;1,72;2,91;1,8;4,1;10,36;7,25;7,69;7,01;2,1;8,02;4,24;3,18;6,06;11,34;5,7;;;10,17;15,29;6,85;8,27;2,09;1,52;2,02;4,81;0,23;1,97;0,82;7,54;1,51;;6,56;1,49;7,42;6,59;4,94;0,91;1,28;3,81;1,65;2,53;1,59;5,27;2,05
05.11.2019 00:00;2,094;2,609;3,688;2,467;3,683;15,44;;3,935;;2,393;4,006;6,193;5,417;2,837;2,567;2,583;3,088;5,0201;4,259554;2,954689;4,7898;3,835841;2,5849;8,065724;3,347;;3,356982;0,872619;4,57;3,8;4,61;1,71;4,95;2,393766;4,314156;2,380909;2,913182;7,287792;4,990519;5,894545;4,778182;1,956104;10,430545;8,701818;5,665584;5,016104;6,002468;6,928701;2,509221;3,403377;5,568831;7,35;2,85;8,46;1,91;10,89;6,86;20,05;11,61;4,32;8,08;6,04996;8,74;9,16;5,74;9,53;7;2,05;7,48;16,96;31,09;10,87;12,13;16,85;4,95;5,42;7,69;13,13;14,89;9,3;1,07819;2,18096;6,41707;4,77149;2,73232;4,77333;3,18808;1,8547;2,72994;1,39958;1,48266;1,99028;3,35896;2,44668;6,739;4,277;5,175;13,933;1,324664;2,84504;8,8;4,1;;3,6;3,8;1,84;3,3;3,04;3,2;1,18;3,6;;1,72;2,91;1,8;4,1;10,36;7,25;7,69;7,01;2,1;8,02;4,24;3,18;6,06;11,34;5,7;;;10,17;15,29;6,85;8,27;2,09;1,52;2,02;4,81;0,23;1,97;0,82;7,54;1,51;1,5;6,56;1,5;7,42;6,59;4,94;0,91;1,28;3,81;1,65;2,53;1,59;5,27;2,05
